ID_REF	GSM61941	GSM61943	GSM61952	GSM61954	GSM61956	GSM61958	GSM61960
TI4932_1S005236_2	37	41	46	52	43	40	37
TI4932_1S005237_1	188	316	206	208	101	284	279
TI4932_1S005237_2	184	360	247	222	110	319	302
TI4932_1S005238_1	248	387	400	357	134	390	361
TI4932_1S005238_2	304	460	490	494	130	482	447
TI4932_1S005239_1	289	619	431	501	295	448	403
TI4932_1S005239_2	277	592	400	400	394	435	365
TI4932_1S005240_1	30	35	33	36	44	31	30
TI4932_1S005240_2	31	34	32	31	36	32	28
TI4932_1S005241_1	159	915	542	435	190	257	194
TI4932_1S005241_2	145	938	486	424	262	255	196
TI4932_1S005242_1	205	233	124	97	86	171	188
TI4932_1S005242_2	207	235	128	117	85	176	236
TI4932_1S005243_1	1323	522	488	408	179	528	905
TI4932_1S005243_2	1281	471	535	345	283	516	830
TI4932_1S005244_1	376	1299	1041	937	1240	539	666
TI4932_1S005244_2	369	1416	963	889	916	534	619
TI4932_1S005245_1	3316	14819	11702	9458	12982	9447	8552
TI4932_1S005245_2	3093	14859	10412	9813	12328	8749	7677
TI4932_1S005246_1	61	71	58	54	54	79	95
TI4932_1S005246_2	63	63	55	56	42	78	79
TI4932_1S005247_1	279	329	219	117	131	221	348
TI4932_1S005247_2	254	360	190	176	106	218	330
TI4932_1S005248_1	1205	1105	956	1103	387	1127	1103
TI4932_1S005248_2	1208	1160	1041	1182	869	1164	1162
TI4932_1S005249_1	68	349	83	91	73	76	60
TI4932_1S005249_2	67	338	78	99	66	74	61
TI4932_1S005250_1	151	798	468	317	168	490	296
TI4932_1S005250_2	140	692	337	364	226	534	219
TI4932_1S005251_1	194	1037	1279	764	501	756	355
TI4932_1S005251_2	232	1102	1276	723	680	937	406
TI4932_1S005252_1	28	28	28	29	34	28	26
TI4932_1S005252_2	30	30	30	34	32	30	29
TI4932_1S005253_1	282	208	165	199	97	273	325
TI4932_1S005253_2	296	219	187	154	137	255	312
TI4932_1S005254_1	198	289	149	148	121	195	263
TI4932_1S005254_2	219	325	161	180	99	216	238
TI4932_1S005255_1	107	103	63	69	75	52	75
TI4932_1S005255_2	116	134	71	68	66	63	95
TI4932_1S005256_1	577	1057	495	529	247	629	672
TI4932_1S005256_2	578	1029	502	576	334	611	729
TI4932_1S005257_1	290	597	536	451	261	584	376
TI4932_1S005257_2	251	540	484	393	246	541	361
TI4932_1S005258_1	1844	2916	1193	1450	1334	1580	1555
TI4932_1S005258_2	1371	2365	956	1216	933	1318	1176
TI4932_1S005259_1	291	503	337	291	185	275	266
TI4932_1S005259_2	330	520	361	426	260	304	265
TI4932_1S005260_1	427	604	237	223	177	368	537
TI4932_1S005260_2	379	531	236	196	120	325	477
TI4932_1S005261_1	114	635	239	233	165	292	239
TI4932_1S005261_2	122	637	237	225	162	290	227
TI4932_1S005262_1	302	149	132	84	87	186	250
TI4932_1S005262_2	249	132	93	93	83	162	214
TI4932_1S005263_1	1203	889	801	724	599	721	918
TI4932_1S005263_2	1264	947	801	614	521	732	955
TI4932_1S005264_1	132	152	154	148	171	146	146
TI4932_1S005264_2	152	155	154	157	154	153	154
TI4932_1S005265_1	129	165	156	135	83	233	170
TI4932_1S005265_2	151	162	171	159	80	229	183
TI4932_1S005266_1	6791	8617	7093	6875	7634	7908	6983
TI4932_1S005266_2	7359	7272	6690	7311	7618	7805	7268
TI4932_1S005267_1	466	1926	1479	1517	1071	1067	588
TI4932_1S005267_2	692	2117	1602	1751	881	1110	644
TI4932_1S005268_1	114	877	418	509	233	212	116
TI4932_1S005268_2	84	880	427	486	159	214	100
TI4932_1S005269_1	533	480	514	361	501	718	1002
TI4932_1S005269_2	406	455	405	321	466	757	833
TI4932_1S005270_1	41	49	39	45	42	36	39
TI4932_1S005270_2	45	52	42	44	50	39	40
TI4932_1S005271_1	319	232	182	130	111	308	326
TI4932_1S005271_2	324	238	189	147	134	325	341
TI4932_1S005272_1	868	3550	1518	1529	1403	1679	1395
TI4932_1S005272_2	984	3637	1659	1473	1473	1847	1542
TI4932_1S005273_1	502	308	229	252	110	438	482
TI4932_1S005273_2	485	325	228	248	99	433	444
TI4932_1S005274_1	54	55	50	50	58	50	53
TI4932_1S005274_2	48	50	45	47	45	46	51
TI4932_1S005275_1	454	456	310	261	113	402	482
TI4932_1S005275_2	543	447	338	242	138	424	595
TI4932_1S005276_1	74	370	201	161	92	304	224
TI4932_1S005276_2	83	395	203	163	110	266	219
TI4932_1S005277_1	312	1165	562	582	242	601	519
TI4932_1S005277_2	253	817	450	536	184	551	427
TI4932_1S005278_1	100	86	79	84	52	80	99
TI4932_1S005278_2	92	102	91	87	66	91	95
TI4932_1S005279_1	11411	3867	4735	6039	5648	8427	9867
TI4932_1S005279_2	11435	4005	5172	5376	6353	8511	11583
TI4932_1S005280_1	1415	1273	1039	854	963	1210	1131
TI4932_1S005280_2	1492	1258	995	897	1158	1227	1190
TI4932_1S005281_1	32	63	38	43	49	32	32
TI4932_1S005281_2	34	68	34	36	52	32	31
TI4932_1S005282_1	632	549	564	414	264	795	1154
TI4932_1S005282_2	521	466	506	407	267	613	972
TI4932_1S005283_1	970	175	160	94	91	358	1086
TI4932_1S005283_2	777	164	113	96	92	328	969
TI4932_1S005284_1	318	254	272	139	162	316	299
TI4932_1S005284_2	360	289	340	214	129	355	330
TI4932_1S005285_1	735	379	355	299	164	606	695
TI4932_1S005285_2	690	394	386	349	179	616	781
TI4932_1S005286_1	842	301	504	400	367	530	758
TI4932_1S005286_2	1112	322	582	479	494	627	847
TI4932_1S005287_1	1372	12041	14027	13386	12593	12194	9322
TI4932_1S005287_2	1326	12314	11427	13289	11823	12182	8844
TI4932_1S005288_1	35	37	34	44	42	34	34
TI4932_1S005288_2	36	36	34	47	41	34	35
TI4932_1S005289_1	75	584	273	149	113	108	62
TI4932_1S005289_2	74	641	256	189	102	90	59
TI4932_1S005290_1	33	37	40	36	38	35	36
TI4932_1S005290_2	37	37	33	34	31	34	34
TI4932_1S005291_1	237	155	170	128	89	150	171
TI4932_1S005291_2	254	154	155	138	83	163	184
TI4932_1S005292_1	796	594	609	408	238	829	666
TI4932_1S005292_2	849	600	593	452	215	774	617
TI4932_1S005293_1	57	61	58	71	67	58	58
TI4932_1S005293_2	43	46	44	45	44	45	45
TI4932_1S005294_1	3988	1757	1067	830	1431	1900	2116
TI4932_1S005294_2	3960	1761	1100	845	1823	1901	2140
TI4932_1S005295_1	236	298	217	243	127	347	308
TI4932_1S005295_2	218	292	273	221	131	344	340
TI4932_1S005296_1	144	196	216	227	112	196	209
TI4932_1S005296_2	152	211	232	196	136	202	219
TI4932_1S005297_1	3277	668	256	302	136	203	293
TI4932_1S005297_2	3194	649	314	348	126	200	291
TI4932_1S005298_1	5625	1649	839	951	503	425	681
TI4932_1S005298_2	6014	1301	671	784	319	369	559
TI4932_1S005299_1	120	112	104	105	69	135	129
TI4932_1S005299_2	88	99	81	86	66	100	93
TI4932_1S005300_1	235	210	158	146	109	252	234
TI4932_1S005300_2	235	234	133	143	108	251	250
TI4932_1S005301_1	117	144	103	152	112	195	170
TI4932_1S005301_2	142	210	177	170	111	233	224
TI4932_1S005302_1	336	1173	1173	1059	412	470	366
TI4932_1S005302_2	359	1148	1179	1045	417	504	392
TI4932_1S005303_1	468	419	480	444	329	715	743
TI4932_1S005303_2	473	439	585	452	375	653	706
TI4932_1S005304_1	58	75	60	62	57	51	54
TI4932_1S005304_2	57	88	67	86	56	67	63
TI4932_1S005305_1	382	4203	3206	3321	2383	2212	963
TI4932_1S005305_2	388	4646	3518	3716	3443	2491	987
TI4932_1S005306_1	454	776	667	548	203	466	508
TI4932_1S005306_2	490	652	575	488	389	479	485
TI4932_1S005307_1	2851	16223	16802	15038	13417	16120	10167
TI4932_1S005307_2	2997	16700	17106	16226	13639	17331	11091
TI4932_1S005308_1	29	32	32	36	35	32	30
TI4932_1S005308_2	32	30	32	32	34	33	31
TI4932_1S005309_1	62	178	122	133	121	342	120
TI4932_1S005309_2	43	107	84	84	53	265	80
TI4932_1S005310_1	2117	795	841	678	628	792	799
TI4932_1S005310_2	2291	805	760	620	502	767	680
TI4932_1S005311_1	110	111	111	103	113	138	96
TI4932_1S005311_2	87	97	115	110	113	143	108
TI4932_1S005312_1	3599	2947	2369	2733	2755	2697	2893
TI4932_1S005312_2	3430	2792	2284	2376	2792	2624	3252
TI4932_1S005313_1	86	127	71	74	53	76	79
TI4932_1S005313_2	87	155	73	78	65	85	83
TI4932_1S005314_1	319	689	578	565	462	479	482
TI4932_1S005314_2	368	650	579	530	462	480	477
TI4932_1S005315_1	603	603	730	582	543	567	490
TI4932_1S005315_2	581	617	832	608	507	582	501
TI4932_1S005316_1	329	280	271	191	142	291	308
TI4932_1S005316_2	325	261	269	187	156	261	275
TI4932_1S005317_1	865	2375	1891	2174	1650	1640	1717
TI4932_1S005317_2	790	2179	1675	1868	1163	1497	1530
TI4932_1S005318_1	205	168	174	155	117	211	223
TI4932_1S005318_2	252	174	171	120	150	208	227
TI4932_1S005319_1	587	1344	1151	1308	1018	1449	817
TI4932_1S005319_2	608	1457	1289	1314	1174	1614	884
TI4932_1S005320_1	803	1735	801	796	870	732	760
TI4932_1S005320_2	775	1692	775	737	853	783	776
TI4932_1S005321_1	642	165	197	199	118	197	231
TI4932_1S005321_2	752	127	153	108	124	166	207
TI4932_1S005322_1	699	315	286	245	196	315	469
TI4932_1S005322_2	710	279	263	276	158	275	492
TI4932_1S005323_1	202	187	160	163	99	223	228
TI4932_1S005323_2	243	208	211	156	94	273	279
TI4932_1S005324_1	1631	4451	2547	2632	2326	2994	2738
TI4932_1S005324_2	1441	4390	2728	2776	2844	2837	2757
TI4932_1S005325_1	74	78	63	69	74	79	79
TI4932_1S005325_2	84	79	82	73	68	87	90
TI4932_1S005326_1	974	2677	3091	3436	2589	2923	1552
TI4932_1S005326_2	1010	2764	3223	3504	2925	2903	1726
TI4932_1S005327_1	496	355	397	396	227	407	396
TI4932_1S005327_2	544	381	464	351	214	443	447
TI4932_1S005328_1	83	191	123	112	84	108	90
TI4932_1S005328_2	85	152	189	125	92	107	82
TI4932_1S005329_1	61	161	53	52	41	45	41
TI4932_1S005329_2	71	192	51	54	55	45	50
TI4932_1S005330_1	34	37	37	37	41	37	36
TI4932_1S005330_2	32	39	38	41	37	37	35
TI4932_1S005331_1	80	990	488	521	208	291	154
TI4932_1S005331_2	75	834	399	395	158	258	151
TI4932_1S005332_1	149	1068	1132	980	625	869	361
TI4932_1S005332_2	159	1128	1324	1078	825	943	427
TI4932_1S005333_1	373	714	347	288	161	458	403
TI4932_1S005333_2	389	716	309	356	175	484	390
TI4932_1S005334_1	1127	705	1285	1146	1352	1074	957
TI4932_1S005334_2	1236	695	1173	1311	1463	1008	954
TI4932_1S005335_1	126	139	198	167	103	160	157
TI4932_1S005335_2	122	112	142	128	103	145	176
TI4932_1S005336_1	338	541	195	171	246	135	300
TI4932_1S005336_2	262	408	130	139	220	125	230
TI4932_1S005337_1	40	72	71	77	59	74	71
TI4932_1S005337_2	47	85	68	75	64	83	75
TI4932_1S005338_1	586	428	567	314	600	916	890
TI4932_1S005338_2	551	434	529	346	447	1035	839
TI4932_1S005339_1	1170	152	170	157	122	234	324
TI4932_1S005339_2	1130	155	126	189	193	227	304
TI4932_1S005340_1	124	48	52	64	40	93	104
TI4932_1S005340_2	105	55	56	72	51	78	72
TI4932_1S005341_1	265	145	144	116	97	171	214
TI4932_1S005341_2	232	146	129	133	107	166	196
TI4932_1S005342_1	31	27	27	33	37	28	28
TI4932_1S005342_2	33	29	30	33	40	27	30
TI4932_1S005343_1	631	345	294	316	194	416	672
TI4932_1S005343_2	589	351	323	325	187	394	711
TI4932_1S005344_1	166	206	133	172	116	166	166
TI4932_1S005344_2	184	182	124	128	101	155	162
TI4932_1S005345_1	969	413	479	346	176	912	775
TI4932_1S005345_2	819	347	362	301	186	817	810
TI4932_1S005346_1	874	1023	774	741	1199	987	1097
TI4932_1S005346_2	975	1069	876	839	1260	1195	1190
TI4932_1S005347_1	1007	422	594	452	217	703	994
TI4932_1S005347_2	926	422	543	496	257	675	935
TI4932_1S005348_1	296	726	378	364	187	580	440
TI4932_1S005348_2	298	739	358	373	160	556	513
TI4932_1S005349_1	276	125	100	92	80	163	223
TI4932_1S005349_2	261	146	104	101	96	175	241
TI4932_1S005350_1	95	232	132	149	94	127	88
TI4932_1S005350_2	116	226	142	151	91	135	85
TI4932_1S005351_1	416	505	435	440	270	581	527
TI4932_1S005351_2	376	515	409	368	165	516	431
TI4932_1S005352_1	403	1339	1338	1208	868	933	795
TI4932_1S005352_2	442	1492	1355	1261	924	1086	861
TI4932_1S005353_1	1165	2146	1367	1295	1551	1510	1537
TI4932_1S005353_2	1229	2273	1342	1482	1214	1518	1418
TI4932_1S005354_1	193	140	99	106	98	164	194
TI4932_1S005354_2	193	121	111	87	100	144	167
TI4932_1S005355_1	31	31	32	33	35	31	30
TI4932_1S005355_2	30	28	30	29	40	30	30
TI4932_1S005356_1	135	184	126	168	126	447	354
TI4932_1S005356_2	146	220	151	119	117	524	407
TI4932_1S005357_1	54	68	54	49	49	54	54
TI4932_1S005357_2	57	69	54	61	53	54	57
TI4932_1S005358_1	2610	20529	20370	21632	18945	22993	19538
TI4932_1S005358_2	2445	21475	23122	22455	22449	23239	18021
TI4932_1S005359_1	622	552	544	353	312	606	590
TI4932_1S005359_2	568	522	522	423	307	593	542
TI4932_1S005360_1	222	146	139	109	101	145	173
TI4932_1S005360_2	269	152	145	135	91	152	207
TI4932_1S005361_1	302	340	209	121	130	300	395
TI4932_1S005361_2	269	319	154	128	109	283	389
TI4932_1S005362_1	100	233	166	151	117	197	170
TI4932_1S005362_2	88	213	167	160	125	219	162
TI4932_1S005363_1	19363	3208	2556	2674	6562	8180	18642
TI4932_1S005363_2	19352	3036	2732	2431	6782	8210	16456
TI4932_1S005364_1	2910	4561	5440	6851	8322	7793	4463
TI4932_1S005364_2	2529	4644	5245	5941	8230	6844	4012
TI4932_1S005365_1	123	87	74	76	105	270	249
TI4932_1S005365_2	121	64	82	66	104	188	194
TI4932_1S005366_1	540	282	238	195	221	431	502
TI4932_1S005366_2	456	216	189	132	165	394	420
TI4932_1S005367_1	50	47	47	47	47	47	46
TI4932_1S005367_2	50	45	49	50	57	43	44
TI4932_1S005368_1	352	156	193	127	112	237	268
TI4932_1S005368_2	292	153	195	166	137	205	249
TI4932_1S005369_1	206	134	187	145	163	204	203
TI4932_1S005369_2	174	166	179	158	102	206	225
TI4932_1S005370_1	36	30	29	32	54	28	30
TI4932_1S005370_2	35	30	30	34	40	29	30
TI4932_1S005371_1	7621	284	3321	1351	150	932	3327
TI4932_1S005371_2	7110	268	3741	1405	229	1024	3940
TI4932_1S005372_1	4772	944	4135	2356	872	1578	4408
TI4932_1S005372_2	5444	1112	4046	2285	679	1628	5037
TI4932_1S005373_1	35	28	33	35	39	30	36
TI4932_1S005373_2	40	30	33	34	35	31	38
TI4932_1S005374_1	230	424	518	283	147	389	370
TI4932_1S005374_2	256	435	506	277	189	389	355
TI4932_1S005375_1	354	223	200	148	137	350	665
TI4932_1S005375_2	468	271	204	201	149	394	748
TI4932_1S005376_1	34	38	31	39	44	33	35
TI4932_1S005376_2	36	39	35	48	52	32	34
TI4932_1S005377_1	58	60	48	66	85	48	56
TI4932_1S005377_2	58	64	52	66	69	58	56
TI4932_1S005378_1	77	59	66	50	45	59	61
TI4932_1S005378_2	87	65	68	54	43	69	72
TI4932_1S005379_1	419	298	332	161	153	498	329
TI4932_1S005379_2	349	270	293	197	153	511	349
TI4932_1S005380_1	108	37	39	48	51	39	52
TI4932_1S005380_2	95	43	40	43	44	40	51
TI4932_1S005381_1	66	52	49	45	57	49	52
TI4932_1S005381_2	75	60	60	60	65	58	60
TI4932_1S005382_1	89	61	43	50	47	55	53
TI4932_1S005382_2	90	65	44	48	52	58	52
TI4932_1S005383_1	636	300	383	346	230	363	377
TI4932_1S005383_2	481	312	335	328	241	335	352
TI4932_1S005384_1	3112	1998	1430	887	2065	4924	2077
TI4932_1S005384_2	3195	2175	1683	1014	2112	4582	2163
TI4932_1S005385_1	2685	2038	1513	934	1875	4321	2002
TI4932_1S005385_2	2859	2084	1498	999	2084	4760	2102
TI4932_1S005386_1	101	77	41	43	46	68	59
TI4932_1S005386_2	96	64	43	46	51	58	59
TI4932_1S005387_1	69	53	44	53	55	53	48
TI4932_1S005387_2	98	64	60	59	54	63	72
TI4932_1S005388_1	85	37	35	43	36	37	49
TI4932_1S005388_2	100	43	44	44	46	39	48
TI4932_1S005389_1	357	262	285	283	128	493	365
TI4932_1S005389_2	385	295	314	237	152	525	448
TI4932_1S005390_1	366	187	162	116	100	200	214
TI4932_1S005390_2	387	215	187	166	147	244	227
TI4932_1S005391_1	91	60	59	65	70	70	70
TI4932_1S005391_2	85	59	59	66	58	66	70
TI4932_1S005392_1	2688	1292	980	672	978	630	923
TI4932_1S005392_2	2763	1265	966	841	986	649	863
TI4932_1S005393_1	429	2728	2315	2603	1810	1247	1170
TI4932_1S005393_2	426	2698	2272	2359	1899	1237	1224
TI4932_1S005394_1	89	35	43	53	57	82	84
TI4932_1S005394_2	100	34	38	45	59	72	79
TI4932_1S005395_1	17899	5901	6137	7316	8905	9051	12747
TI4932_1S005395_2	19182	6433	6857	7686	8229	9571	12727
TI4932_1S005396_1	955	268	340	287	182	403	534
TI4932_1S005396_2	1071	349	443	276	233	437	562
TI4932_1S005397_1	69	69	63	62	63	76	71
TI4932_1S005397_2	49	56	51	51	56	57	64
TI4932_1S005398_1	173	122	99	88	98	122	153
TI4932_1S005398_2	143	98	84	79	80	96	125
TI4932_1S005399_1	46	177	72	83	65	68	54
TI4932_1S005399_2	50	144	70	77	70	70	53
TI4932_1S005400_1	67	455	172	167	103	128	81
TI4932_1S005400_2	81	495	189	215	116	143	84
TI4932_1S005401_1	4920	754	925	863	638	853	1088
TI4932_1S005401_2	4369	751	861	935	793	808	970
TI4932_1S005402_1	217	161	159	161	125	165	156
TI4932_1S005402_2	260	195	172	192	118	190	187
TI4932_1S005403_1	77	277	191	137	73	142	99
TI4932_1S005403_2	64	193	186	107	90	112	77
TI4932_1S005404_1	21731	3857	4255	5267	4977	6084	8850
TI4932_1S005404_2	18478	2863	3913	4814	4036	5300	8152
TI4932_1S005405_1	696	679	450	421	389	690	800
TI4932_1S005405_2	874	675	536	602	394	802	1105
TI4932_1S005406_1	276	257	212	150	130	235	266
TI4932_1S005406_2	287	247	230	159	160	237	320
TI4932_1S005407_1	120	95	99	104	105	130	118
TI4932_1S005407_2	111	93	102	111	111	124	114
TI4932_1S005408_1	15205	7777	18284	14399	14104	13452	14841
TI4932_1S005408_2	16987	8242	22145	15479	12800	14462	18639
TI4932_1S005409_1	12975	2309	13209	12725	13769	3512	9692
TI4932_1S005409_2	13010	2341	13893	11963	14171	3561	9997
TI4932_1S005410_1	109	68	61	73	51	94	137
TI4932_1S005410_2	139	77	84	74	74	115	143
TI4932_1S005411_1	314	1135	1781	1777	1164	759	394
TI4932_1S005411_2	296	1032	2157	1432	1013	845	419
TI4932_1S005412_1	39	57	52	50	50	61	48
TI4932_1S005412_2	40	54	54	55	53	57	42
TI4932_1S005413_1	67	130	81	71	82	85	78
TI4932_1S005413_2	72	99	75	70	56	81	68
TI4932_1S005414_1	41	55	42	62	63	53	48
TI4932_1S005414_2	42	55	37	47	45	52	48
TI4932_1S005415_1	714	613	604	489	548	695	554
TI4932_1S005415_2	747	658	644	608	644	655	630
TI4932_1S005416_1	1743	2006	749	893	496	570	532
TI4932_1S005416_2	1878	1843	781	782	406	538	582
TI4932_1S005417_1	1539	11558	8485	8618	9246	8900	5242
TI4932_1S005417_2	1516	12135	7595	9105	8408	8000	5595
TI4932_1S005418_1	150	158	157	119	99	181	210
TI4932_1S005418_2	138	160	148	108	86	183	214
TI4932_1S005419_1	208	77	79	103	95	120	158
TI4932_1S005419_2	271	112	123	102	101	142	243
TI4932_1S005420_1	2568	527	725	528	542	1202	2880
TI4932_1S005420_2	2299	556	622	520	626	1182	2743
TI4932_1S005421_1	1474	2625	3043	3017	2899	2466	2173
TI4932_1S005421_2	1324	2664	3037	2808	2695	2380	2147
TI4932_1S005422_1	101	567	345	342	131	323	215
TI4932_1S005422_2	143	607	348	362	147	408	236
TI4932_1S005423_1	360	884	762	571	399	723	508
TI4932_1S005423_2	395	776	665	694	283	685	523
TI4932_1S005424_1	83	263	141	141	96	177	134
TI4932_1S005424_2	87	295	165	140	132	177	123
TI4932_1S005425_1	229	325	237	229	246	321	313
TI4932_1S005425_2	228	318	191	157	133	339	300
TI4932_1S005426_1	61	96	206	193	96	134	116
TI4932_1S005426_2	66	116	247	236	108	163	130
TI4932_1S005427_1	22335	12178	8124	8995	11163	11079	14166
TI4932_1S005427_2	17267	10103	6927	8188	7907	8788	10866
TI4932_1S005428_1	99	663	239	340	160	192	133
TI4932_1S005428_2	159	838	400	431	253	217	177
TI4932_1S005429_1	840	2646	1764	1678	1156	1515	1389
TI4932_1S005429_2	971	3084	2179	2242	1623	2093	1822
TI4932_1S005430_1	718	220	243	198	159	323	475
TI4932_1S005430_2	661	220	234	216	121	300	497
TI4932_1S005431_1	329	764	529	401	214	616	554
TI4932_1S005431_2	361	856	521	565	306	710	653
TI4932_1S005432_1	7897	7812	6552	9018	7488	6857	6801
TI4932_1S005432_2	7759	7878	7199	8179	7283	6737	6858
TI4932_1S005433_1	64	62	63	52	44	63	63
TI4932_1S005433_2	60	71	60	57	56	61	71
TI4932_1S005434_1	958	1176	537	627	471	768	1079
TI4932_1S005434_2	969	1206	555	684	415	762	1078
TI4932_1S005435_1	2493	4648	5567	5923	4798	4825	4205
TI4932_1S005435_2	2308	4326	5510	5387	4268	4585	4517
TI4932_1S005436_1	2293	241	278	234	305	904	2890
TI4932_1S005436_2	2533	234	280	218	320	1102	3234
TI4932_1S005437_1	1226	312	289	175	174	367	644
TI4932_1S005437_2	1090	357	267	220	138	399	646
TI4932_1S005438_1	89	145	87	78	61	140	113
TI4932_1S005438_2	96	122	93	84	65	142	116
TI4932_1S005439_1	107	822	485	708	387	487	339
TI4932_1S005439_2	103	814	483	713	333	499	352
TI4932_1S005440_1	342	1858	1949	1506	1139	865	519
TI4932_1S005440_2	336	1802	1599	1544	913	921	503
TI4932_1S005441_1	1705	2948	1644	1886	925	1888	2171
TI4932_1S005441_2	1591	3786	1947	2731	1736	2447	2418
TI4932_1S005442_1	1779	500	514	514	357	755	1151
TI4932_1S005442_2	1959	531	544	582	408	704	1185
TI4932_1S005443_1	12127	67	82	61	70	106	1140
TI4932_1S005443_2	11160	71	85	65	57	91	1022
TI4932_1S005444_1	2143	186	159	136	156	419	795
TI4932_1S005444_2	2229	199	228	144	151	378	728
TI4932_1S005445_1	1619	1318	1495	1429	1186	1451	1476
TI4932_1S005445_2	1735	1391	1638	1546	1282	1498	1383
TI4932_1S005446_1	4630	21157	26379	20599	20321	23422	17830
TI4932_1S005446_2	4778	20954	21884	19669	17982	22344	15451
TI4932_1S005447_1	276	97	80	86	85	133	257
TI4932_1S005447_2	307	111	98	75	83	161	295
TI4932_1S005448_1	6578	5255	9047	7974	6539	7029	7873
TI4932_1S005448_2	6239	5765	8931	8211	6740	6991	7728
TI4932_1S005449_1	95	411	218	208	166	192	107
TI4932_1S005449_2	97	392	268	261	184	194	117
TI4932_1S005450_1	40	35	34	38	46	34	33
TI4932_1S005450_2	37	37	33	43	39	38	37
TI4932_1S005451_1	612	335	475	343	203	833	951
TI4932_1S005451_2	645	341	492	411	175	797	1013
TI4932_1S005452_1	680	356	323	343	334	386	589
TI4932_1S005452_2	724	329	367	385	325	355	601
TI4932_1S005453_1	145	173	90	76	77	120	107
TI4932_1S005453_2	102	162	60	76	71	102	92
TI4932_1S005454_1	75	703	355	349	154	251	137
TI4932_1S005454_2	68	702	313	413	241	251	121
TI4932_1S005455_1	73	1407	848	938	347	413	156
TI4932_1S005455_2	78	1450	837	899	339	403	150
TI4932_1S005456_1	83	238	116	111	72	124	115
TI4932_1S005456_2	67	170	96	99	87	116	98
TI4932_1S005457_1	42	67	44	57	59	43	40
TI4932_1S005457_2	44	65	49	53	50	46	41
TI4932_1S005458_1	219	518	425	418	142	352	298
TI4932_1S005458_2	163	428	389	307	124	299	282
TI4932_1S005459_1	1005	957	741	697	614	732	441
TI4932_1S005459_2	1185	986	849	985	680	754	553
TI4932_1S005460_1	4222	1579	1557	1424	1117	1830	2591
TI4932_1S005460_2	3823	1730	1532	1440	1525	1856	2546
TI4932_1S005461_1	568	1065	612	533	270	577	790
TI4932_1S005461_2	588	874	545	476	391	488	692
TI4932_1S005462_1	2903	462	492	270	250	1048	1881
TI4932_1S005462_2	3058	488	551	240	227	1134	1755
TI4932_1S005463_1	71	67	57	63	53	60	71
TI4932_1S005463_2	93	68	60	67	52	63	80
TI4932_1S005464_1	1129	65	66	69	63	67	142
TI4932_1S005464_2	1144	72	64	82	82	72	147
TI4932_1S005465_1	214	37	36	38	52	41	61
TI4932_1S005465_2	200	39	39	49	45	42	57
TI4932_1S005466_1	158	333	184	159	134	296	281
TI4932_1S005466_2	205	365	201	187	104	314	310
TI4932_1S005467_1	1902	17190	16715	16468	16139	16343	12175
TI4932_1S005467_2	1946	15347	17245	15455	13806	16844	11835
TI4932_1S005468_1	1021	370	207	221	149	392	800
TI4932_1S005468_2	1020	342	191	173	136	360	698
TI4932_1S005469_1	270	352	295	262	126	319	308
TI4932_1S005469_2	260	355	307	187	128	355	294
TI4932_1S005470_1	68	79	62	62	63	86	64
TI4932_1S005470_2	75	69	67	68	79	68	65
TI4932_1S005471_1	69	58	43	51	49	51	57
TI4932_1S005471_2	65	66	49	56	41	60	60
TI4932_1S005472_1	45	61	58	57	63	61	56
