ID_REF	GSM63885	GSM63886	GSM63887	GSM63888	GSM63889	GSM63890	GSM63894	GSM63895	GSM63896	GSM63891	GSM63892	GSM63893
deaD_b3162_st	128.184	77.0123	112.667	150.436	194.742	104.518	122.763	124.564	108.362	174.486	112.004	82.8218
dedA_b2317_st	37.009	35.5852	36.5893	44.9617	57.5977	46.3366	60.9163	43.2593	63.9852	77.3788	44.0592	76.4619
dedD_b2314_st	89.3664	76.0625	99.1942	112.273	140.008	162.171	111.592	85.9495	119.097	146.786	173.373	110.953
def_b3287_st	111.497	61.6596	64.5202	80.9151	155.535	65.3781	75.2564	98.3833	67.0315	123.048	64.7767	47.1849
degQ_b3234_st	66.4624	65.7205	88.6547	55.075	58.9501	58.9443	48.8018	72.6177	51.9635	75.6227	62.9354	61.1602
degS_b3235_st	53.704	48.8563	46.9978	55.1006	45.9584	36.9601	44.1588	45.3309	42.0203	49.443	43.7286	46.9057
deoA_b4382_st	180.827	142.714	100.232	150.524	285.737	194.666	111.956	174.293	131.261	223.552	82.9788	79.0505
deoB_b4383_st	108.035	62.111	40.4381	92.4543	186.836	155.51	53.7652	110.446	58.2679	161.602	49.8396	29.7299
deoC_b4381_st	111.092	71.7602	79.7439	83.325	196.297	202.349	66.8154	94.8087	72.2865	115.26	106.521	71.3505
deoD_b4384_st	343.622	132.958	75.8982	290.231	1203.3	672.584	227.808	338.711	215.414	620.603	553.861	106.021
deoR_b0840_st	37.4784	55.4533	51.3176	47.6341	56.0262	50.2772	85.7931	46.2281	77.7459	72.1368	45.339	56.6918
dfp_b3639_st	48.3141	48.3534	62.4901	61.4426	67.8653	113.593	84.6061	52.022	80.6242	73.1554	94.8816	147.378
dgkA_b4042_st	39.7364	35.7112	33.3598	36.6529	47.7719	33.6964	31.6954	38.6179	28.2456	33.9035	32.0453	36.7912
dgoA_b3692_st	36.3092	36.3106	49.4781	38.8689	34.5655	40.5367	34.4413	45.6615	31.8056	39.4211	33.3236	45.4684
dgoK_b3693_st	37.8589	36.046	30.769	32.2297	29.812	24.9571	24.3304	39.3983	24.6624	29.4168	26.0723	27.0048
