ID_REF	GSM153907	GSM153909	GSM153911	GSM153913	GSM153915	GSM153908	GSM153910	GSM153912	GSM153914	GSM153916
7692_at	279.7	259.6	267.9	229.1	253.6	288.1	273.1	250.2	259.7	275.8
7693_at	151.8	171.6	161	102.8	132.2	135.3	183	136.4	118.6	132.5
7694_at	1935.8	1814.3	2130.4	2258.5	2285.6	1864.1	1669.3	2010.2	2164.8	2142
7695_at	167.9	101.1	133.8	199	180.8	157.5	121.4	141.5	167	179.4
7696_at	2.6	6.4	3.6	8.8	4.4	3.9	2.3	1.8	2.8	1.8
7697_i_at	12	8.2	8.8	3	7.7	9.3	9.2	8.8	4.9	5
7698_at	1193.9	1169.8	964.8	1541.5	1428.9	1249.3	1002.5	908.3	1639.9	1559.3
7699_at	1278.4	1055.5	914.1	959.2	935	1152.4	1132.7	890.4	1040.4	1026.2
7700_at	338.6	240.4	281.3	291.6	292.8	300.8	316.7	242.8	288.8	295.8
7701_at	12.4	6.8	9.1	11.2	6.8	7.8	11	8.4	8.2	5.7
7702_g_at	54.5	38.1	37.3	37.4	39.5	36.1	31.6	42.9	38.5	42.1
7703_at	3.2	1.7	1.2	1.8	5.1	2	1.8	5.8	1.6	1.7
7704_at	87.6	53.9	80.6	70.8	71.7	76	52.9	69	73.9	77.5
7705_at	266.1	172.2	222.2	234.2	284.9	267.3	173.8	182.5	250.7	262.7
7706_at	116.1	128	104.4	87.6	91.4	128.5	152.5	107.6	84.5	85.5
7707_i_at	2571.8	2468.9	2952.7	2866	2882.6	2716.3	2448.8	2758.1	2836.4	2805.7
7708_f_at	3984	3559.4	4571.3	5954.5	4680.6	3772.6	3557.1	4812.6	5982.1	4329.8
7709_at	26.9	38.6	37	54.7	45	34.4	35.5	43.4	58.9	47.2
7710_at	7.2	6	7.2	9.2	8.1	10	7.6	6.5	12.6	14.3
7711_at	65.1	56.1	54.6	37.9	48.7	60.2	66.3	51.1	38.5	39.2
7712_at	57.3	47.3	48.9	43.8	39.3	66.1	47.2	49	42.7	49.8
7713_at	174.4	182.3	168.7	176.4	202.1	143.5	159.2	178.9	153.5	159.6
7714_at	62.4	75.4	74.9	67.8	65	59.3	61.6	56.6	43.5	50.9
7715_at	26.5	24.5	25.9	22.2	18.7	28.3	27.5	22.4	15	21.8
7716_at	197.2	216.7	180.5	194	186.8	208	214.3	198.6	174.5	179
7717_at	321.5	294.8	284.4	290.9	297.8	316.2	271.5	264.9	269.3	278.7
7718_g_at	757.8	782	748.4	779.3	775.1	766.8	692.3	715.4	767.5	757
7719_at	51	49.4	44.5	35.1	43.9	53.9	45.4	52.7	45	47.4
7720_at	5.8	7.4	3.5	0.9	3.9	1.4	4.2	4.2	3.8	7.9
7721_at	0.4	1.6	3.1	6.7	1	0.6	0.7	1.1	3.2	1.2
7722_at	11	8.7	9.1	5	3.3	7.8	9.1	8.4	5.7	5.8
7723_at	1175.1	973	1029.9	1392.4	1323.2	1097.8	1044.3	1051.4	1200.5	1171.5
7724_at	88.5	84.3	67.5	81.3	72.9	92.9	71.3	70.1	77.8	71.9
7725_at	136.2	95.7	97.4	84.5	101	97.7	83.3	76.1	108.9	107.2
7726_at	108.5	103.3	93.9	92.1	101.8	95.5	118.9	97.4	87.8	85.4
7727_at	181.6	199.7	200.4	146	136.4	204	235	199	155.5	165.1
7728_at	59.8	79.8	49.9	86.8	78.7	76.6	57.7	73.7	60.9	72.6
7729_at	58.1	69.1	58.9	57.7	60.1	56.7	58.1	64.5	58.9	61.4
7730_at	926.6	985.5	925.4	793	754.4	1004.5	980.3	1063.5	724.2	685.2
7731_at	125.7	122.1	96.2	90.1	90.2	129.1	129.8	108.8	100.5	92.7
7732_at	96.9	110.1	87.8	67.1	81.4	102.3	102.3	85.6	73	84.1
7733_at	52.3	51.7	48.1	34.9	33.7	44.9	54.7	59.9	28.7	30.5
7734_at	6.1	8.7	6.2	4	7.5	6.1	5	8.1	2.4	4.4
7735_at	711.4	587.4	635.6	469.5	505	706.5	768	600	539.9	602.2
7736_at	2044.9	2444.3	2432.3	2247.2	2152.4	2184.1	2345.6	2537.5	1994.7	1886.6
7737_at	420.9	584.3	503.7	463	477.8	418.1	599	573.3	409.8	425.5
7738_at	19.7	13.2	17.7	18.4	11.1	11	18.6	15.3	12.9	14.1
7739_at	52.6	77.3	81.1	52.1	50.7	66.4	68.1	73.6	63.2	68
7740_at	110	118.1	111.6	76.7	79	102.5	97.9	86	87.4	89.6
7741_at	868.3	971.5	959.3	489.9	538.6	886	952.1	954.9	788.9	780.4
7742_at	112.5	102.7	121.1	74.8	61.3	115.7	84.8	118.6	105.4	98
7743_at	826.2	960.1	768.3	683.2	732.6	888.6	994.5	814.5	672.6	672
7744_at	133.2	147.7	151.6	147.6	132.8	116.7	165.3	114.9	126.9	114.5
7745_at	89.9	77.8	105.4	83.3	78.5	106.6	70.8	79.9	65.9	75.7
7746_at	36.9	38.4	31.3	29.1	34.5	29.9	35.5	28.3	30.4	25.5
7747_at	529.3	585.7	541.7	449.8	465.4	552	624.6	585.1	384.5	395.5
7748_at	24.5	29.4	24.7	24.8	25.4	27.7	27.6	27.5	18.5	25.7
7749_at	1776.5	1872.5	2014.6	1701.4	1623.2	1854.8	1933.9	2203.3	1535.6	1414.3
7750_at	55.7	46.3	50.5	31.6	34.8	63.2	50	61.4	37.7	38.1
7751_at	79.4	92.9	76.7	53.6	61.2	70.4	95.4	87.1	58	76.8
7752_at	54.9	73.7	59.7	35.2	32	66.5	82.8	73.5	57.9	58.2
7753_at	12.7	5.7	9.9	6.2	3.4	5.7	5.9	12.1	5.5	7.6
7754_at	16.5	17.9	14.9	7.6	5.7	12.8	12.6	11.7	5.5	8.5
7755_at	24.8	32.9	25.2	22.7	17.7	35.4	58	24.8	22.5	25.8
7756_at	720.9	602.2	480.8	408.3	411.2	615.4	656.4	432.4	449.5	460.1
7757_at	59.9	24.4	31.8	24.9	27.6	44	23.4	27.1	27.3	31.9
7758_at	149.6	168.4	140.5	122.3	117.7	123.7	187.4	124.1	106.3	117.5
7759_at	2	1.6	5.4	2.4	4.6	7.7	7.7	4.3	2.1	0.8
7760_at	94.1	75.5	82.6	112.2	123.1	105.4	90.3	73.4	102.8	106.8
7761_at	111.6	83.5	94.1	104.3	103.2	106.3	90.3	92.3	99.5	105.2
7762_at	913.6	842.6	854.7	1164.5	1205.6	780	819.6	749	1108.1	1112.7
7763_at	124.5	126.3	121.3	100.3	99.1	119	127.1	122.6	104.4	102.1
7764_at	4.8	13.3	12.8	16.4	10.6	12.4	17.3	18.6	12.6	15.7
7765_at	18.2	19.9	13.2	33.5	34.5	18.7	28	20.2	28.1	39.5
7766_at	340.9	415.7	305.9	255.1	259.3	382.3	357.5	367.8	408.6	430.6
7767_at	474.3	425.1	337.3	358.7	333.5	488.1	424	368.2	319.4	337.4
7768_at	249.5	147.5	157.1	289.8	272.3	191.9	110.1	125.8	254.9	274.2
7769_at	216.6	176.1	179.1	162	183.5	203.7	291.9	132.7	179.6	192.5
7770_at	2670.8	2587.7	2659.8	3014.8	2761.2	2597.9	2555.1	2647.3	2831.7	2498.3
7771_at	8.8	6.4	9.7	9	6.1	10.3	8.5	4.7	8.2	10.5
7772_at	118.4	103.9	110.7	56.9	58.8	99.9	110.2	85.1	57.5	71.2
7773_at	4.7	2.5	2.1	6.5	3.3	0.6	2.5	1.5	2.3	0.2
7774_at	22.9	14.3	27.4	26.2	29.1	15.8	23.2	22.5	26	29.5
7775_at	262.4	179.3	253.6	286.8	267.7	249.6	170.1	232	237.7	246.7
7776_at	32	24.9	29	32.7	23.4	25	24.6	21.9	24.4	24.5
7777_at	2.6	2.6	2.1	9.3	4.5	0.8	5.5	3.1	3.3	3.2
7778_at	202.3	205.9	181.6	174.4	178.5	167	176.6	156.6	120.5	142.4
7779_at	828.6	819.6	815.3	730.3	786.7	825.4	813.6	748.7	804.3	853
7780_at	7.4	7	8.7	16.1	7.9	15.5	10.2	11.3	9.5	15.3
7781_at	0.7	3.6	4	9.1	3.1	1.4	3.1	2.6	1.1	2.8
7782_at	80.8	47.7	53.8	64.8	50.7	52.2	62.6	49.3	53.9	58.9
7783_at	198.5	139.3	181.2	159	164.9	215.5	128.3	216.9	153.7	173.8
7784_at	93.2	80	82	77.6	66	77.5	73.3	86.6	63.6	69
7785_at	537.7	542.3	466.5	454.4	422.9	497.2	539.6	463	446.3	440.4
7786_at	625.1	681.7	559.6	789.4	786.2	533	567.2	487.4	813.1	748.6
7787_at	61.8	57.7	56.5	82.2	49.7	77.5	57.3	53.4	65.4	57.3
7788_at	140.2	92.4	139	126.6	145.4	171.1	86.6	134.1	107.6	135.8
7789_at	22.5	15.8	18.9	10.4	16.2	18.5	15.3	12.6	11	16.6
7790_at	502.7	491.2	467.6	329.9	378.3	440.8	558.6	382.3	344.5	366
7791_at	171.1	151.2	147.9	162.5	165.6	127.3	159.9	108.6	154.9	159.5
7792_at	111.5	111.9	75.5	95.6	94.3	100.3	109.2	73	84	106.3
7793_at	279.2	297.7	252.6	246.9	269.2	275.3	286.1	251.3	237.9	249.1
7794_at	337.6	178.3	256.8	361.5	356.3	293.5	146.7	254.7	302.7	298.9
7795_at	477.3	326.2	489.4	406.8	401.4	509.5	327.7	419.9	460.2	458.4
7796_at	185.8	211.8	144.5	187.1	170.3	192.8	230.1	171.3	166.3	177.3
7797_at	66.6	115.7	71.8	64.8	67.7	76.3	113	86.2	59.8	63.2
7798_at	78.3	76.7	80.7	88.5	92.1	71.4	92.2	66.5	60.8	64.3
7799_at	18.1	28.4	18.7	16.8	16.1	22.3	19.2	17.6	12.4	15.7
7800_at	141.6	160.9	138.4	186.5	197.6	139.9	127.9	132.8	279.1	252.4
7801_at	83.1	100.3	68.4	78.8	87.5	80.3	68.4	68.6	78.3	81.2
7802_at	75	93.8	70.4	63.6	70.4	80.5	93.1	92.4	61.8	74.7
7803_at	92.9	110.2	84.6	84	92.9	92.7	110.3	94.6	87.8	84.8
7804_at	35.4	56.3	44.5	47.3	39.5	40	51.4	41.4	35.9	43.3
7805_at	109	110.8	92.3	122.1	117.7	100.4	110.6	105.4	101.6	96.1
7806_at	3984.9	4218.8	4599.4	5229.8	4411.5	3613.7	3565.6	4382.6	4157.8	3183.4
7807_at	56.5	59.5	46.9	63.7	64.7	46.3	58.7	50.3	58.2	72.5
7808_at	9.5	10.5	7.6	5	5.3	7.6	9.7	10.4	6.6	6.9
7809_at	31.2	38.8	42.5	34.5	30.3	29.6	34.1	39.4	49.5	46.6
7810_at	3.8	1	2	0.5	1	0.5	4.5	0.6	0.7	0.8
7811_at	6231.8	6411.2	7216.8	9441.8	6818	5982.7	6058.1	7455.7	8539.6	6005.5
7812_at	531.3	580.4	501.7	552.1	465	614.3	582.6	467.7	560.7	587.2
7813_at	25.4	29.3	16.7	14.8	20.3	22.8	28	15.9	12.4	14.9
7814_at	76.5	86.1	64.1	59.7	121.8	79.1	84.4	74	71.7	63.1
7815_at	51.6	71.6	44.5	34.9	40.9	45.9	55.8	47	38.8	42.6
7816_at	1.3	16.9	1.4	0.7	1.4	1.7	14.3	2.3	1.2	0.8
7817_at	22.6	29.4	22.6	18.6	19.5	26.4	25.4	27.7	13	23.6
7818_at	63.2	67.7	62.1	44.3	67.4	70	76.6	75.7	57.2	54.8
7819_at	72.4	90.5	80.6	99.7	79	61.9	93.9	76.3	63.7	60.5
7820_at	39.4	48.7	37.2	35.4	40.4	32.7	50.1	42.2	39.9	46
7821_at	37.8	23.7	34	34.5	34.6	31.4	25.3	42.4	46.4	48.9
7822_at	130.9	68.3	132.9	90.3	92.5	141.6	68	140.8	140.8	140.9
7823_at	71.5	74.9	85.3	23.6	23.5	80.3	71.4	91.1	73.5	67.1
7824_at	90.2	123.1	83.8	36.8	50.2	105.6	108.9	76.8	63.4	66.7
7825_at	88.1	97.3	70.4	78.2	78.1	100.3	146	61.5	82.6	92.5
7826_at	499.7	314.9	292.1	400.3	390.7	475.3	335.4	300.3	377.2	379.5
7827_at	4.9	8	5.3	10.3	8.1	7.1	6.8	7.6	9	3.3
7828_at	1872	1376.3	1772.1	2017.9	1919	1782.2	1596	1546.5	2032	1954.4
7829_at	16.8	16	14	15.2	12.5	15.6	18.3	10.4	9.9	12.1
7830_at	436.6	474.2	420.6	359.2	381.3	430.6	527.2	389.6	378.2	371.1
7831_at	134.4	102.6	108.2	130.5	118.7	118.3	114.1	89.3	135.9	135.8
7832_at	110.3	98.2	88.8	63	78.1	100.1	141.6	106.2	89.9	99.1
7833_at	220.8	73	220	158.6	160.8	195.2	86	215.7	124.5	130.8
7834_at	184.5	182	190.6	133.6	134.2	203.9	155.2	224.9	227.8	212.9
7835_at	102.3	156	139.3	46.8	42.1	110.7	139	161.5	78.3	94.2
7836_at	33.4	34.6	27	13.6	10.1	29.5	39	22.2	24	23.6
7837_at	977.2	624.6	775	807.2	771.2	992.3	601.3	715.5	803	793.4
7838_at	137	112.6	79.4	80.1	81.2	132.1	259.1	79.8	97.8	96.3
7839_at	192.1	156.2	147.8	114.4	136	173.9	188.1	97.1	131.5	146.8
7840_at	39.9	29.6	34.7	35.2	39.8	39.8	41	30.5	46.9	54.1
7841_at	957.8	868.5	906.5	977.7	903.5	953.7	811.4	931.3	811.6	826.6
7842_at	694.1	769.3	759	984.7	1022.2	671.5	691.3	545.8	863.6	884.2
7843_at	124	148.2	172.5	120.9	136.2	124.2	164.3	105.9	107.9	120.2
7844_at	556.7	459.8	554.8	445.1	452.7	528.8	491.5	461.5	446.1	463.9
7845_s_at	2219.2	2328.3	2321.8	2478	2464.1	2165	2326.3	2040.4	2481	2454.1
7846_at	285.1	153.3	228.8	263	267.5	230.5	169.2	181.9	272	285.4
7847_at	230.3	219.6	231	145.8	186.5	194.6	235.7	177.3	147.9	181.6
7848_at	413.2	472.6	415.2	336.9	345.5	396.1	546.5	416.6	276	317.9
7849_at	181.9	168	162.7	211.2	209.3	165	155.6	160.5	200.2	215.1
7850_at	286.8	194.6	266.4	292.8	276.7	263.8	169	272.3	261.3	267.1
7851_at	129.1	111.5	123.6	117.1	125.2	121.5	100.8	108.2	94.1	104.1
7852_at	60.6	52.7	53.6	59.4	54.2	64.4	54.2	54.6	53.7	59.3
7853_at	161.4	151.9	150.8	142.3	165.6	170.5	149.2	139.6	146.7	155.1
7854_i_at	976.7	1053.2	1021.5	990.7	972.3	908.4	859.4	950.1	885.1	872.4
7855_f_at	1630.4	1736.1	1714.8	1699.5	1731.2	1609	1537.7	1620.1	1519.3	1561.4
7856_at	12.9	8.2	6	2.1	5.3	10.7	7.9	5	5.2	2.4
7857_at	40	29.1	31.4	19.1	16.8	30.2	42	26.6	18.2	21.9
7858_at	133.1	207.5	169.9	138.7	186.8	161.8	222.6	151.8	154.4	178.3
7859_at	2.3	2	1.3	4	3.1	0.3	3	1.7	2.3	0.1
7860_at	180.5	146.8	154.3	138.7	143	150.8	151.9	144	108.8	120.3
7861_at	23.6	18.8	19.3	15.7	16.7	23.3	20.6	17.4	17	17.9
7862_at	111.9	90.2	99.4	106.9	107.4	125.8	116.6	116.2	131.1	146.4
7863_at	567.3	729.4	598.4	678.9	674.8	546.7	740.7	632.8	510	550.5
7864_at	57.3	38.4	44.1	41.8	37	64.5	38.6	40.2	39.1	38.1
7865_at	295	301	274.1	245	275	284.2	324.7	278.7	253.4	268.2
7866_at	10.8	14.7	15.6	11.9	10.6	8	16.6	11.5	10.5	12.1
7867_at	22.9	25.3	20.7	11.3	11.8	23.2	35.8	18.2	10.6	10.9
7868_at	214.2	297.5	189.4	144.8	176.3	208.5	294.1	232.2	122.9	130.3
7869_at	986.1	792.3	964.6	849.2	855	938.2	522.1	958.2	576.9	597.1
7870_at	249.7	234.2	245.6	192.1	198.2	210.3	232.2	219.4	177.3	183.2
7871_at	54.2	52.3	41.2	39.2	30.2	41.8	59.6	35.1	29.2	25.9
7872_at	99.6	113.6	81.2	102.6	103.8	78.4	91.8	81.3	85.7	87
7873_at	68.1	70.9	64.4	48.6	60	63.2	75.1	65.3	58.1	64.2
7874_at	1281.4	1339.5	1353.1	1445.5	1393.3	1342.4	1214.8	1296	1461.6	1399.5
7875_at	172.7	169.1	174.2	162.9	200.4	179.1	146.7	179.7	176.4	189.2
7876_at	177.5	203.1	180.2	141.6	169	196.4	204.4	200.1	168.8	166.3
7877_at	175.9	160	170.6	154.7	147.6	184.2	158.6	197	132.5	130
7878_at	16.4	16	14.6	16.6	14.5	15.6	17.7	11.4	10.8	13.3
7879_at	88.9	98	98.8	108.2	112.6	76.1	77.6	76.7	74.4	91
7880_at	391.2	424.3	333.1	379.4	375.6	384.9	429.2	347.6	360.3	376.4
7881_at	464.7	515.8	433.7	370.6	387	436.2	568.1	427.7	284.8	272.8
7882_f_at	3409.7	3349	3480.4	3821.2	3526.8	3507.3	3168	3375.9	3703.6	3369.7
7883_at	48.4	80.7	58	98.3	87	48.5	63.5	78.4	119.9	96.8
7884_at	89.7	83.9	96.1	118.6	108.9	80.1	98.2	88.1	99.9	99.8
7885_at	99.8	100	91.4	82.4	93.7	87.3	98.5	79.8	65.6	70.9
7886_at	25.5	29.6	32.3	31.2	33.3	33.5	34.3	23.5	29.6	31.3
7887_at	85.8	86.7	72.1	79.4	78.6	82.6	78.9	78.9	67.1	68
7888_at	165.3	147.2	145.2	205.3	179	157.6	144.6	146.9	166	158.3
7889_at	10.9	15.2	12.2	7.2	3.4	1.8	7.8	2	7.5	6.2
7890_at	374.6	284.4	356.1	214.5	209.1	306	302	300.4	301.3	265.7
7891_at	113.3	95.7	131.8	57.8	58	124.2	98.6	143.9	94.5	98.9
7892_at	111.9	131.4	107.8	38.9	39.5	97.2	117	113.3	90.9	94.2
7893_at	215.4	259.7	177.1	107.3	119.8	207.6	281.1	158.1	168.9	181.5
7894_at	5674.2	4865.4	4868.8	6462.8	5331.2	5230.7	4936.1	4318.5	6219.7	4981.5
7895_at	11.3	5.1	3.8	7.7	6.7	8.5	7.3	4.4	2.1	3.3
7896_at	302.6	255.2	295.4	265.5	258.7	264.7	282.2	197.4	269.9	293.2
7897_at	194.4	133.6	158.4	172.8	170.3	173.3	148.6	122.3	149.9	160.3
7898_at	393.7	220.5	356.3	287.5	280.9	337.2	239.6	271.6	287.6	300.2
7899_at	157.3	149.6	169.3	203.8	197.2	156.8	148.9	132.6	208.5	234.5
7900_at	97.1	85	92.8	113	110.4	83.4	92.5	100.3	84.9	96.4
7901_at	53.2	59.2	56.3	47.6	44.3	51.5	58.6	38.5	38.7	49.6
7902_at	15.7	17	20.6	14.2	9.8	16.4	21.2	21.6	16.5	16.9
7903_at	31.5	42.3	38.4	15.1	16	30.7	40.6	36.6	22.7	22.6
7904_at	2.9	5.6	6.4	2.8	0.5	6.8	6.1	5.3	2.4	3.6
7905_at	1.2	0.4	0.3	5.1	1.5	0.4	1.1	0.3	0.4	0.2
7906_at	49.8	45.2	32.6	55	54.8	39.3	55.6	24.3	54.5	55.2
7907_at	1388.5	734.8	1183.9	1055.6	1021.1	1189	735.2	905.4	1027.1	1051.2
7908_at	38	42.8	36.9	44.8	51.1	42.2	45.5	35.7	51.8	55.6
7909_at	93.5	61.6	74.9	50.1	56.8	92.8	127.3	52.2	56.8	63.2
7910_at	587.3	485.9	516.1	490.9	434.5	574	559.9	450.8	536.8	546.9
7911_at	78.4	67.6	65.9	104.5	98	83.7	90.8	58.5	93.9	107.9
7912_at	396.9	433.9	437.1	434.6	455.4	431.5	456.3	416.3	359.9	393
7913_at	65.6	58	56.9	68.4	75.9	66.9	57.2	54.7	71.3	85.9
7914_at	99	89.4	88.1	70.7	58	98	101.9	85.2	55.7	66.2
7915_at	118.5	99.2	83.7	80.6	77.4	88.4	77.1	85.6	69.7	67
7916_at	3021.4	2870.5	3463.9	3271.6	3136	2886.3	2877.3	3361.5	2760.2	2650.4
7917_at	36.8	34.3	40.9	29.9	29	24.5	43.6	30.2	21.7	20.5
7918_at	58.9	59.4	55.4	53.2	51.7	74.8	67.6	64.7	45.1	47.4
7919_at	83.3	75.2	71.3	88.8	103.5	76.8	68.1	83.8	101.8	89
7920_at	50.5	53	58.7	41.2	42.3	58.8	61.6	43.2	42.6	41.4
7921_at	143.1	133.4	130	140.8	147.5	152.7	132	131.2	141.7	148.2
7922_at	43.2	45.2	43.9	34.4	36.2	41.1	51.7	41.4	34.1	36
7923_at	20.3	21.4	17.9	12.3	16	19.8	18.2	15.9	15.1	16.8
7924_at	115	71	97.9	118.7	116.3	113.7	68.6	99.5	119.2	126.7
7925_at	14.8	13.1	11.3	12	16.1	11.6	12.9	9.8	16.6	12.7
7926_at	206.2	179.5	176.2	134	146.1	161.8	203.6	150.8	120.9	131.1
7927_at	23.9	15.5	15.2	26.9	23.6	20.9	24.9	15.9	20	19.8
7928_at	25.5	20.8	24.3	8.8	13.2	20.8	35.7	22.7	11.1	13.3
7929_at	1.5	3.9	7.5	0.7	6.1	6.9	6	1	5.5	5.9
7930_at	145.8	115	134.7	131.2	141.9	130.8	112.6	138.3	127.1	134.8
7931_at	643.7	475.3	614.3	517.1	582.1	649	585.8	675.2	460.7	535.8
7932_at	341.7	308.5	329.8	390.1	453.9	325.9	302.5	332.4	396.6	417.1
7933_at	23	17.4	12.5	19.2	18	13.4	16.4	18.8	14.9	17.5
7934_at	40.4	32.8	30.7	28.1	30.8	40.9	32.7	28	31.5	30.5
7935_at	302.3	246.3	258	242.1	273.7	283.9	234	246.8	200.2	205.1
7936_at	199.4	215.4	203.1	242.9	250.5	184.7	199.4	219.4	231.8	258.9
7937_at	480.6	552.9	478.8	456.3	481.2	485.2	534.8	471.8	429.8	435.2
7938_at	381.2	298	339.2	306.3	316.3	358.7	295.5	322.8	282.3	302.2
7939_at	313.2	333.8	328.8	278.7	265.1	288.2	337.2	314.6	260	238.2
7940_at	130.9	157.9	153.5	129.2	150.9	94.7	159.7	121.4	135.5	126.9
7941_at	19.1	29.7	19.7	21.2	21.3	17.8	25.3	20.9	21.7	18.5
7942_at	307.4	324	282.8	279.8	272.4	311.2	308.4	305.6	274.7	263.8
7943_at	314.5	163.2	323	229.5	252.9	313.3	195	188.5	234.1	220.4
7944_at	45.4	38.4	50.5	36.9	32.5	47.1	48.5	43	33.8	34.8
7945_at	160.7	146.6	188.8	112.8	88.5	150.5	174.2	177.8	118.1	132.6
7946_at	465.8	456.5	472.4	510.4	474.4	434.5	391	451.4	397.5	378.7
7947_at	277.6	349.2	284.5	319.6	310.9	258.3	309.5	267.5	289.9	297.6
7948_at	291.9	349.4	274.8	280.9	274.8	266.5	330.7	253.2	225.3	246.4
7949_at	43.4	35	31.2	35.9	28.3	33.7	40.1	27.7	28.7	26.5
7950_at	100.1	123	87.2	92.2	91.3	109.8	115.4	100.2	78.7	75.7
7951_at	355.4	441.8	329.6	394.7	390.5	339.1	391	327.6	367.9	344.8
7952_at	693.3	688.3	574.3	544	541.9	593.5	759.9	620.4	433.6	426.8
7953_at	37.6	27.5	16.3	22.7	21.4	21.8	23.3	22.9	17.7	20.2
7954_at	403.1	386.9	419.5	482.3	508.5	383.2	378	400.4	470.1	444.8
7955_at	301.5	350.9	299.5	223.3	254.7	323.7	376.6	336.7	227.1	240.2
7956_at	32.3	41.8	38.5	46.3	47.3	48.4	40.4	42.9	48.2	44.7
7957_at	1.8	8	2.7	1.5	3.4	4.8	3.3	1.4	3.2	4
7958_at	0.3	0.3	0.6	0.4	0.5	0.7	0.3	0.3	0.2	0.2
7959_at	427.5	356.9	375.6	301.2	305.9	465.4	373.9	366.8	355.6	354.4
7960_i_at	1881.2	1973.9	1827	1823.6	1693.7	1832.2	1828.9	1989.5	1683.5	1474.2
7961_f_at	390.5	375.4	359.5	183.4	206.8	460.8	370.6	426.9	419.7	418.3
7962_s_at	3982	4313.4	4820.5	2212.4	2340.8	4411.7	4144.8	5047.7	4172.5	3853.1
7963_at	13.2	21.8	12.3	30.4	25.3	21.3	20.7	12.2	40	34.6
7964_at	82.6	64	51.7	44	55.1	80.4	90.6	38	45.7	48.2
7965_at	72.1	53.2	59.4	50.4	61	72	98.5	45	61.3	71
7966_at	41.8	28.6	39.7	34.3	37.5	38.3	26.5	31.4	27.9	41.1
7967_at	39.3	38.1	29.7	39.8	62.8	40.5	49.3	29.2	40.2	55.7
7968_at	13.3	10.9	8.3	1.7	7.2	3.9	9	6.5	10.7	7.8
7969_at	15.2	8	10	4.6	8.9	9.9	12.2	10.3	7.7	7
7970_at	1061.8	1142	1304	1658.1	1613.2	1125.1	1130.8	1274.2	1667.4	1606.4
7971_at	30.4	37.9	38.5	19.2	26.5	40.6	38.1	30	32.7	33.2
7972_at	560.5	652.3	640.1	383.7	377.4	568.1	640.7	620.7	508	484.8
7973_at	2394.4	2156.6	2898.5	1968.1	1923.8	2430.7	1823.2	2849.9	2635.7	2343
7974_at	39.6	24.7	39.8	11.7	11	41.4	41.8	41.3	11.6	8.7
7975_at	90.8	81.4	73.4	73.2	87.9	96.2	95.5	58.8	103	114.6
7976_at	34.8	24.4	20	33.7	27.9	35.7	31.6	14.4	24.5	34
7977_at	402.1	376.4	347.8	355.1	382.7	380.6	285.2	255.4	411.5	427
7978_at	1725.8	1314.5	1615.1	1899	1800	1499.5	1387.6	1394.6	1698.2	1665.6
7979_at	261.3	229.1	237.6	206.6	213.4	252.9	286.8	208.2	238.8	235.9
7980_at	91.2	99.3	90.2	99	84.3	103.5	113.6	106.1	90.1	97.6
7981_at	13	8.8	12.6	12.3	11.3	10.3	16.1	14.1	8.5	9.2
7982_at	68.2	47.9	55.7	41.4	43.8	60	49.3	56.9	42.9	52.1
7983_at	415.7	321.8	336.4	341.4	327.2	373.4	370.5	372.1	311	312.6
7984_s_at	3296.2	3378.4	4078.7	4613.6	3871.6	3133.2	3184.9	4292.9	4703.1	3682.6
7985_at	75.6	60.7	54.1	60.2	60.7	61.9	68.8	54.3	43.1	63.7
7986_at	1357.2	1535.9	1543.8	1503.4	1533.1	1393.4	1578.1	1535.9	1382.3	1410.4
7987_at	132.1	121.5	123.3	155.3	151.7	111.2	114	100	152.5	149.3
7988_at	9.1	7.6	7.7	7	5	7.2	8.6	3.7	6.9	6.7
7989_at	183.5	163.1	179.1	143.6	146.2	197.2	197.5	180	163.3	172.6
7990_at	100.6	90.4	95.6	81.7	85.6	98	79	86.6	57.2	56.3
7991_at	38	36.2	37.6	34.6	28.9	40.9	33.5	33.4	31.5	34.3
7992_at	410.6	388.3	373.3	575.4	590.8	380	316.2	361.9	510	489.9
7993_at	318.7	201.6	302.5	322.4	315.6	318.4	211.9	291.1	316.7	318.5
7994_at	11.2	19.6	14.5	9	11.9	12.8	23.8	17.3	14.6	15.3
7995_at	74.7	59.4	65.9	72.8	74	66.6	65.9	68	72.6	65.7
7996_at	14.3	9.6	17.3	10.9	13.3	5.1	11.6	10.6	8.3	10.8
7997_at	1363.6	686.7	1154.5	1185.9	1185.4	1167.7	665.2	1205.1	1033.7	1052
7998_at	17.8	3.6	17.2	8.1	27.7	13.1	14.1	15.7	28.8	18.1
7999_at	341.9	171.3	265.9	189.1	181.1	272.7	271.8	226.5	156.8	175.3
8000_i_at	1587	1341.8	1433.6	1403.8	1363.9	1660.4	1464.3	1341.3	1350.7	1331.1
8001_at	63.5	51.8	50.4	42.4	47.9	80.5	52.9	47.2	41.9	47.1
8002_at	26.3	22.8	22.5	16	17.4	16.6	15.4	15.5	27	23
8003_at	292.4	180.4	241.5	215.9	220	276.9	187.9	274.7	186.3	191.5
8004_at	1023.5	753.2	909.7	968.2	960.4	953.5	704	897.7	842.7	867.7
8005_at	172.4	158	150.3	170.4	172.1	134.3	145.1	128.8	147.3	141.8
8006_at	306	319.6	321.4	272.6	293.4	290.7	274.7	315.9	242.8	243.8
