ID_REF	GSM488119	GSM488121	GSM488123	GSM488125	GSM488127	GSM488129	GSM488111	GSM488113	GSM488115	GSM488117	GSM488131	GSM488120	GSM488122	GSM488124	GSM488126	GSM488128	GSM488130	GSM488112	GSM488114	GSM488116	GSM488118	GSM488132
204602_at	90.2815	35.9766	34.7564	79.7505	56.9216	23.7851	40.9889	148.558	117.492	69.631	90.2259	103.597	59.2272	87.0824	55.3388	17.3238	27.9844	61.6035	54.6664	8.63578	34.6825	44.1245
204603_at	185.561	21.3497	15.3235	9.27259	256.83	365.775	41.3679	165.772	40.5825	44.1388	76.0577	399.081	24.2379	59.6762	10.1387	80.4674	6.29988	36.1077	181.982	19.7189	31.8694	49.9101
204604_at	264.956	442.232	514.101	498.282	761.477	423.428	220.507	169.139	405.977	321.74	588.394	404.362	646.22	430.036	450.344	253.264	319.736	618.539	22.223	382.713	383.876	568.559
204605_at	154.09	448.842	218.361	138.95	138.557	244.964	218.935	189.948	287.639	195.849	275.536	481.662	275.321	145.022	226.147	261.798	126.1	211.739	118.079	231.747	153.84	246.92
204606_at	28.8497	525.119	69.4509	105.887	46.3765	135.813	16.3333	136.722	13.7523	7.16141	48.3029	48.2545	86.3336	78.0949	139.547	76.2528	66.9375	19.1175	34.7761	52.9622	16.721	18.9249
204607_at	22.8223	25.0161	5.41985	29.0294	76.9045	132.669	22.4651	9.85424	11.1522	10.044	11.2098	28.8132	7.35871	17.9048	10.7083	391.138	12.8466	5.20004	10.9599	21.3702	16.5448	13.96
204608_at	188.476	179.106	141.932	20.6455	32.0016	105.761	139.321	216.411	81.9445	137.096	41.5609	213.758	78.3097	97.4946	6.20474	116.462	138.121	117.183	71.8316	54.8473	115.275	203.791
204609_at	12.138	41.3384	18.8335	51.5397	33.7246	259.557	3.3248	15.5041	8.69128	14.6848	6.443	9.0499	5.51882	54.1649	291.25	80.4694	7.04364	3.73736	60.5247	9.17413	2.68138	4.1326
204610_s_at	485.546	56.009	322.669	210.485	47.5079	97.5116	260.053	660.66	277.235	473.296	384.378	26.3231	466.96	241.1	124.183	276.706	369.621	360.484	492.51	466.358	303.633	391.135
204611_s_at	404.518	190.83	171.409	244.38	74.141	273.9	101.022	304.941	77.2669	334.775	285.398	76.0105	214.125	225.596	13.4906	380.984	306.478	113.7	129.063	353.838	169.182	84.6403
204612_at	695.374	427.987	373.123	661.45	791.93	77.8845	491.304	185.602	436.513	372.83	634.661	436.807	521.221	575.016	1041.9	185.552	290.277	447.615	200.536	278.073	633.509	414.188
204613_at	203.358	295.434	215.151	245.464	285.84	204.313	158.638	342.984	157.323	228.606	156.934	42.3381	230.559	159.346	417.679	63.1936	121.404	79.5963	357.085	129.701	160.044	175.345
204614_at	26.8946	180.404	7.67462	4.5216	132.163	12.9727	4.83426	15.3777	55.545	5.46111	33.7632	44.9193	3.01006	4.8126	7.53823	156.856	8.72746	53.601	16.5805	79.178	3.43241	3.45921
204615_x_at	588.061	383.169	903.922	667.14	141.357	671.008	1490	589.84	801.328	896.043	412.516	681.521	434.317	459.99	565.948	969.529	1526.87	1296.27	638.231	654.201	730.553	1083.78
204616_at	148.479	26.8331	251.166	244.061	50.9001	119.556	106.378	43.3017	307.869	116.098	178.777	39.5325	176.309	335.238	330.002	116.195	170.118	127.398	5.83932	177.979	114.863	243.047
204617_s_at	313.915	277.175	218.84	210.579	422.125	32.061	159.856	120.955	201.139	202.025	230.042	75.035	248.77	152.546	71.8602	24.05	185.774	217.915	162.173	265.787	200.201	225.946
204618_s_at	93.1357	426.383	179.878	172.913	247.029	166.994	106.26	150.919	205.276	177.95	135.528	226.515	194.06	272.041	224.816	223.078	175.363	176.717	221.343	83.2348	70.7424	196.187
204619_s_at	125.987	295.555	292.959	761.885	667.062	167.89	128.125	116.87	332.398	397.65	266.706	373.573	279.248	561.977	896.947	206.187	196.127	71.3784	142.681	203.672	827.553	254.527
204620_s_at	314.738	517.263	465.726	462.678	529.256	646.374	403.362	240.903	326.736	566.538	454.205	580.589	542.467	210.903	61.6962	381.468	371.011	322.187	83.2287	398.381	1409.72	398.999
204621_s_at	79.1128	171.294	192.533	249.281	121.665	86.537	14.6559	28.0986	110.584	141.436	171.25	19.9111	128.501	182.046	251.453	14.5964	16.9035	18.3173	42.2361	62.034	104.977	137.298
204622_x_at	215.535	46.9834	216.624	322.281	226.4	224.55	80.5405	127.472	80.4434	109.036	207.617	131.32	154.017	216.256	198.519	25.1909	29.491	69.6484	122.299	53.0344	110.569	114.259
204623_at	52.3736	42.1767	46.1602	14.1998	234.499	231.133	31.6875	46.6251	105.557	19.1904	18.3236	170.891	13.8848	52.7149	180.284	133.235	37.3496	27.2824	14.5069	20.573	5.10873	20.0653
204624_at	42.077	217.513	100.788	134.151	314.019	253.401	249.548	149.918	124.043	77.8826	93.3316	500.944	79.2642	123.193	74.314	179.895	54.5305	87.1852	285.76	41.2568	71.4555	85.2007
204625_s_at	20.8753	110.163	46.46	73.14	34.6666	98.2512	5.49022	21.9007	74.0522	90.07	57.1191	50.4765	37.9206	41.3395	9.46432	48.5487	62.3073	22.829	114.436	17.9523	40.8239	2.46628
204626_s_at	22.9782	84.8184	4.01263	5.49382	272.614	71.4713	14.0423	12.4738	5.2566	11.7205	24.1038	120.767	4.44194	44.1612	204.509	96.6408	4.31856	10.7854	17.556	9.25972	5.4404	13.0329
204627_s_at	3.89371	11.2487	38.616	66.0055	102.666	139.635	43.3764	4.46745	49.0919	5.02357	37.3861	48.6286	48.5606	114.844	6.92209	72.0581	51.9527	13.1173	45.691	16.9845	19.1919	18.9597
204628_s_at	116.376	42.3839	37.5286	33.0484	102.771	382.058	35.6212	37.3473	48.3374	87.0902	53.4727	133.506	126.855	162.971	30.3653	143.142	76.7442	60.1114	11.3068	84.6786	72.9775	29.2959
204629_at	84.71	74.6003	183.734	99.966	43.9416	44.9603	197.705	299.807	25.7721	21.7638	67.6401	28.75	105.393	150.103	57.1163	221.596	175.877	177.354	179.641	118.844	55.514	107.898
204630_s_at	553.906	163.443	710.954	429.262	723.985	389.268	949.328	667.084	473.865	689.8	608.87	421.94	616.202	636.196	170.765	383.968	800.007	1050.74	510.876	759.563	1114.59	1049.23
204631_at	5.43476	222.12	78.0958	106.166	103.741	115.171	39.547	156.958	18.1702	61.6443	72.5513	138.339	71.4761	122.433	60.0374	9.39931	79.9312	16.8452	201.607	78.128	22.4455	38.3805
204632_at	227.29	337.523	383.69	62.4	348.533	168.847	164.987	448.102	108.048	212.325	317.969	178.862	393.767	146.6	330.483	145.705	118.518	337.971	509.545	247.647	128.714	349.697
204633_s_at	236.588	182.134	500.297	586.461	266.354	714.083	456.252	209.522	310.776	453.503	266.293	21.0221	278.589	620.816	516.803	540.291	572.145	378.022	199.056	418.805	679.376	470.254
204634_at	280.471	25.6644	213.318	225.949	360.814	392.151	106.256	101.275	313.054	136.553	220.004	333.027	179.398	272.771	272.159	155.78	147.807	83.6675	82.5279	202.183	214.507	213.425
204635_at	122.587	247.548	396.629	365.608	238.79	47.9764	274.453	214.362	374.174	175.489	219.862	410.607	193.22	176.975	509.545	43.9163	297.887	262.326	329.01	184.692	358.734	351.33
204636_at	8.02221	36.8817	4.71295	5.48403	29.5454	37.7797	6.83729	8.11574	44.1454	4.96535	4.41231	17.6528	4.75242	15.7567	235.454	143.704	4.04573	9.26781	10.2481	40.6013	4.6802	3.51773
204637_at	108.508	98.7662	50.9982	85.4087	35.1721	59.1591	27.933	85.986	7.10427	3.95134	8.32159	26.4694	23.3649	139.25	27.2107	14.0806	4.50623	11.5015	37.8205	19.5028	14.1433	37.6808
204638_at	104.078	248.91	12.0529	128.853	262.527	85.9487	77.232	99.6742	97.7331	14.7068	17.823	139.176	5.74658	27.1151	10.8717	152.155	19.532	26.6217	60.8164	10.0507	34.1613	5.92863
204639_at	120.297	38.9485	120.075	195.317	204.07	143.878	69.4983	143.294	73.3795	85.0115	115.734	22.6074	102.682	91.4447	15.3552	181.728	102.492	72.1733	22.2924	127.052	36.3346	137.492
204640_s_at	179.657	518.759	578.706	226.159	443.18	195.647	391.718	603.516	222.568	488.701	656.427	211.576	687.205	170.352	150.16	360.859	417.582	489.132	291.544	526.987	798.148	528.782
204641_at	112.115	362.347	27.9937	177.827	103.339	1045.65	33.3777	46.0517	121.528	2.28823	26.8557	457.113	17.3405	33.8133	256.283	496.792	54.4877	3.40803	6.85634	28.6442	23.4889	20.2283
204642_at	447.717	83.9189	1069.48	558.324	258.565	314.786	251.673	883.78	694.098	606.674	577.518	464.005	433.149	630.071	515.015	403.611	316.74	458.221	913.716	385.182	372.846	391.058
204643_s_at	202.427	90.4524	216.162	153.83	222.338	366.9	222.537	179.126	151.334	146.872	127.953	286.253	68.6439	299.22	374.072	31.542	203.09	167.758	107.189	199.989	150.222	204.669
204644_at	21.5667	371.915	59.5344	106.989	257.919	397.267	78.0501	139.492	129.371	54.8549	61.874	228.894	90.8741	115.116	185.007	307.224	43.2087	39.0868	19.0845	43.8742	36.4935	51.3591
204645_at	171.482	50.9478	140.809	222.403	48.4348	308.092	151.75	63.3181	179.136	166.792	121.653	132.461	108.841	304.611	8.56948	346.702	244.578	194.727	23.8078	101.724	134.841	164.516
204646_at	100.262	163.514	369.682	482.073	28.8163	135.15	124.153	91.5391	263.4	110.779	266.96	250.623	211.588	332.248	429.888	165.971	222.737	101.081	133.532	199.418	255.786	426.587
204647_at	489.34	287.005	178.158	151.413	272.57	462.892	265.825	326.7	213.103	209.223	223.028	308.089	247.025	263.724	68.4085	18.5048	346.145	108.974	330.737	347.539	356.721	296.679
204648_at	14.1719	275.749	65.8567	41.5375	100.857	274.576	43.2446	318.457	80.3391	90.7175	73.7067	81.5975	89.1348	201.52	211.598	46.3273	32.5188	76.8189	255.452	33.0075	74.3289	30.2821
204649_at	70.0443	38.2525	27.3138	9.08443	133.363	49.8146	7.22208	172.853	21.0006	10.3418	19.039	83.5253	11.8129	11.1789	210.067	31.0858	5.0212	27.0718	209.634	21.019	7.15448	65.0721
204650_s_at	507.423	240.602	361.966	152.681	44.6316	54.1589	328.616	254.653	123.743	165.067	205.286	387.137	157.436	76.0461	84.2344	357.244	276.06	267.299	365.678	202.891	260.053	162.641
204651_at	317.215	485.339	247.195	334.603	615.063	297.402	244.774	301.848	395.895	373.259	297.521	550.305	360.456	263.154	333.566	309.663	233.445	180.72	154.071	262.187	313.512	254.012
204652_s_at	102.609	236.266	71.5292	49.7712	60.249	246.803	102.814	55.805	116.018	162.953	68.7773	176.689	63.1311	100.183	142.197	142.579	85.5032	49.5628	122.581	103.553	68.6678	57.227
204653_at	72.3593	84.127	27.9963	90.5988	22.3336	406.345	44.8475	34.7206	123.955	51.3193	106.271	134.77	87.9637	130.57	40.6555	248.26	67.4161	44.9317	9.22176	11.0352	8.98459	83.5562
204654_s_at	14.2619	18.2842	36.8078	6.22989	109.126	294.457	44.8314	74.6273	12.7429	45.3026	60.2954	132.902	15.4933	18.641	8.54047	91.6318	13.3742	6.531	23.3558	44.3909	21.7228	7.53991
204655_at	214.111	30.8827	63.3315	79.8275	96.6431	63.8945	78.936	387.418	79.0711	38.3976	62.1031	214.286	10.5245	79.7091	28.7824	22.2157	118.073	70.0307	65.0602	15.1134	81.31	32.4223
204656_at	133.65	361.976	109.245	105.243	334.564	35.4774	115.647	162.366	83.2571	105.64	73.6107	25.8813	81.8229	115.319	148.523	281.659	132.192	150.317	336.591	112.464	73.0971	107.504
204657_s_at	182.792	587.723	171.618	103.764	105.818	38.1253	138.311	246.127	63.7723	22.231	106.235	170.531	32.5541	116.626	38.2566	70.7082	131.837	191.121	206.04	154.637	67.8852	100.524
204658_at	278.331	501.349	389.72	256.555	213.314	538.597	456.43	217.215	237.71	474.93	575.096	389.375	466.773	266.022	195.304	373.11	372.793	508.27	203.836	368.195	335.908	435.824
204659_s_at	59.6311	22.4749	73.878	117.15	22.0393	32.9011	14.6337	16.5729	63.5616	8.10273	16.9978	46.5581	86.2619	14.862	83.2004	181.429	11.4565	34.1193	17.2234	70.9135	87.0387	71.3701
204660_at	233.605	59.2489	40.0283	59.3271	43.1346	56.6159	25.9111	35.0495	26.7043	59.8076	103.771	365.854	38.2937	46.1223	54.7879	27.895	96.0496	27.1815	256.316	27.3962	26.5444	13.2296
204661_at	6.86001	142.211	23.2189	17.8376	48.6776	19.5644	20.5424	23.8036	13.5247	9.54972	20.5399	31.6676	17.9712	16.5471	24.511	7.56483	14.7835	41.1755	126.873	49.6358	14.5596	7.48936
204662_at	901.167	744.348	1094.63	2382.79	939.38	529.837	945.864	653.972	1238.59	746.062	1350.02	707.261	1060.76	1442.15	1097.13	848.427	748.359	548.132	813.086	740.37	859.182	1113.59
204663_at	417.178	202.497	189.648	89.9966	21.1866	30.0321	114.131	375.343	136.66	131.053	201.556	184.848	229.603	128.099	24.0744	12.009	200.873	280.647	312.746	210.823	193.32	274.954
204664_at	14.2728	24.3658	6.22618	10.2569	18	14.4101	4.89777	19.5672	5.7107	4.54249	5.6879	14.971	4.89618	6.07077	146.075	54.1699	10.5305	4.50392	14.0191	10.159	2.55902	2.80936
204665_at	4.26769	357.914	21.4967	81.4066	125.602	26.2947	3.08469	14.3583	84.4242	3.64756	26.2527	63.5684	49.5574	4.52975	345.298	184.509	11.0458	25.8115	7.47892	48.8282	5.35181	10.2853
204666_s_at	48.665	178.77	31.5753	4.90121	119.054	331.835	43.813	6.31326	78.0087	27.7351	34.6701	162.321	45.0424	17.3507	68.1112	122.011	8.49388	38.6482	8.77308	5.18266	1.71683	21.2095
204667_at	51.9719	18.0461	5.68821	7.64382	31.695	107.826	6.05337	4.76349	45.8852	31.4357	3.36319	43.1666	3.79144	30.9505	6.69476	14.8321	1.87052	8.93284	57.1342	67.7713	24.2848	4.03912
204668_at	95.614	27.9015	61.8681	60.7168	18.3302	40.3139	159.711	222.197	149.985	124.026	108.207	46.3269	143.957	90.1552	252.799	82.152	39.8597	61.0686	101.257	132.478	64.1778	60.4157
204669_s_at	533.471	135.21	331.241	161.071	37.0945	269.941	277.36	663.64	99.3174	529.634	486.076	14.4412	508.644	119.655	128.196	238.089	292.4	292.784	538.71	343.775	550.634	307.748
204670_x_at	974.578	396.4	936.563	409.41	387.549	530.939	621.746	1132.04	412.29	359.093	2263.09	523.282	2249.47	368.457	388.352	361.379	521.283	483.301	787.427	406.165	873.137	1803.94
204671_s_at	296.618	358.004	129.321	280.418	831.156	141.016	166.778	162.153	162.499	199.326	142.935	324.141	154.743	134.627	286.146	135.309	158.901	59.4924	98.4083	198.651	295.727	168.296
204672_s_at	161.28	311.071	175.904	245.601	212.042	401.374	107.831	111.337	148.794	190.321	223.616	487.099	257.573	163.629	186.709	260.811	104.955	85.3679	10.3028	119.691	131.297	227.262
204673_at	15.1304	230.218	19.5563	152.766	324.505	246.04	16.4863	63.5698	110.06	82.7113	58.8177	49.756	120.97	171.696	20.3708	20.8829	46.5843	85.3077	345.608	43.641	41.7075	13.4383
204674_at	168.381	149.796	34.5729	44.4519	164.026	45.9605	17.707	53.3679	25.5504	7.88792	119.979	55.7602	89.8608	118.388	37.0898	134.199	4.92251	45.6003	17.7058	86.5981	60.1856	117.924
204675_at	118.038	190.463	91.3711	95.1431	24.6635	90.726	98.9409	8.90506	104.48	78.3905	119.998	126.926	81.104	178.502	294.005	166.073	84.1904	89.7104	128.8	110.647	31.7406	148.087
204676_at	14.014	92.5408	93.5309	82.418	75.2229	77.5929	44.0246	47.3606	13.1908	122.054	138.353	132.21	122.155	31.0006	22.6155	28.6618	68.8549	82.8049	72.9983	79.9414	91.0182	131.843
204677_at	270.559	87.9095	383.298	187.985	400.322	368.695	262.682	822.717	402.529	253.087	257.887	369.541	263.669	371.079	106.479	13.839	287.5	367.784	745.252	175.223	129.165	240.549
204678_s_at	17.2537	118.458	42.1851	56.9922	21.2664	64.1748	125.169	33.6361	64.1197	14.3833	38.6306	46.3527	12.5878	21.9425	27.0093	34.2015	78.5032	91.6313	49.788	32.4989	22.6944	50.7628
204679_at	521.641	590.834	368.646	380.114	246.203	281.382	382.325	340.901	455.641	347.049	264.052	344.266	298.746	427.992	445.753	513.605	479.4	490.312	172.075	484.321	342.64	266.209
204680_s_at	30.2976	439.657	93.2345	37.9993	274.216	386.149	132.025	49.8592	169.964	83.9337	53.6994	44.0974	99.0236	110.808	172.601	126.474	122.966	136.899	88.2965	130.346	63.6159	60.6688
204681_s_at	3046.79	2885.53	3527.68	5758.55	911.892	989.173	7067.51	1880.13	5035.14	2723.19	2715.02	1860.22	2129.15	6819.82	6004.41	1939.36	7240.77	5211.87	2700	2993.44	3357.48	2702.23
204682_at	216.565	49.7413	100.762	174.418	78.3142	66.94	167.184	478.01	191.738	146.104	74.7909	84.885	66.3276	236.457	324.22	136.839	99.1234	119.751	229.827	71.7008	160.732	53.0475
204683_at	148.638	50.6031	465.46	42.9738	16.1568	41.8925	150.828	761.394	142.748	57.0524	121.238	32.0003	179.85	123.052	19.1911	19.1904	140.522	281.346	767.183	144.376	71.6886	190.859
204684_at	199.311	572.835	100.08	176.776	204.444	252.297	164.386	21.7104	415.665	107.126	134.515	313.195	144.87	309.261	365.72	256.937	130.813	150.567	18.6132	108.339	96.5326	150.242
204685_s_at	561.159	490.437	515.754	418.401	1259.91	581.307	453.078	228.604	524.922	555.279	542.7	351.758	596.783	447.226	427.323	228.232	322.758	853.971	176.455	501.76	497.986	924.953
204686_at	198.161	506.391	186.429	446.948	741.829	289.562	178.034	138.709	328.69	352.923	245.29	367.845	288.009	268.889	449.174	271.465	292.354	93.5312	174.675	248.564	241.07	139.89
204687_at	249.764	179.432	47.2528	132.704	247.936	372.361	135.176	118.933	191.521	47.8642	68.4623	173.622	51.5932	154.298	7.94424	173.202	114.695	183.045	23.3884	102.509	53.9653	66.8128
204688_at	213.651	436.109	533.377	334.049	164.781	207.084	563.368	214.844	457.331	315.781	332.406	274.706	462.177	332.411	309.168	512.27	527.37	499.037	187.282	605.578	366.27	475.022
204689_at	69.2975	40.5749	95.1489	124.728	132.223	348.862	62.6327	83.0907	141.649	41.0623	95.0343	32.7105	50.6642	160.237	93.8794	373.08	23.2908	82.2707	101.437	51.7671	44.3766	69.0732
204690_at	602.839	347.666	412.613	473.632	53.1926	466.883	308.366	363.28	448.386	502.134	611.52	549.159	577.399	537.461	409.388	477.104	419.011	497.917	359.876	952.811	586.491	473.496
204691_x_at	205.661	155.081	170.165	253.065	356.045	25.6101	376.81	285.098	110.051	239.979	239.213	294.74	119.689	31.3789	64.0285	248.497	169.452	307.441	263.855	342.214	269.242	193.05
204692_at	142.741	632.698	179.758	243.317	764.798	354.491	48.9689	227.313	198.002	159.42	332.425	282.191	189.26	308.608	28.6172	325.28	193.381	159.161	454.527	259.664	195.761	118.158
204693_at	311.525	59.8751	311.028	80.7925	322.053	22.6978	253.628	302.989	29.2768	185.371	134.627	322.721	146.109	18.4373	71.3657	259.438	170.028	279.883	217.866	257.885	178.567	264.675
204694_at	41.0084	38.6766	4.39257	15.9913	38.1317	30.473	8.87533	14.1163	7.0156	66.5969	24.4897	35.7858	9.12923	12.5276	114.803	160.669	4.80382	10.1074	105.057	19.9322	5.50798	5.61182
204695_at	22.3375	27.1097	23.1424	24.8212	87.3654	31.1543	22.743	91.9579	38.0311	19.8976	26.6351	51.9066	22.529	19.5667	129.61	15.8916	20.9575	14.4086	151.862	26.8166	9.98418	35.9128
204696_s_at	52.1476	318.738	20.7964	31.1281	145.172	55.55	28.1788	78.7944	65.2679	10.7014	14.4642	77.3028	10.2033	90.1348	7.491	57.038	82.7631	15.1458	38.5026	73.036	11.5294	25.6259
204697_s_at	961.678	200.584	305.201	347.536	573.984	417.902	476.491	205.386	394.706	352.629	369.294	512.455	469.85	600.634	763.37	346.821	348.798	557.596	295.757	299.507	157.64	405.988
204698_at	58.6827	50.1961	120.023	20.7845	54.2878	51.9624	11.7256	128.451	34.8424	137.689	7.22628	11.6619	15.9271	13.2476	8.93665	194.599	76.7057	28.0517	142.707	23.0202	21.7054	217.169
204699_s_at	44.4199	17.9374	120.128	100.436	45.3561	88.6909	90.0836	130.55	173.539	17.5601	77.6921	123.241	94.5607	111.579	56.9013	100.727	21.2305	127.757	82.476	31.1805	68.2306	86.3607
204700_x_at	274.122	126.328	193.772	274.897	327.452	74.2171	142.992	167.605	225.789	96.596	167.664	77.0808	225.139	147.542	206.324	136.949	217.047	121.016	93.6428	197.166	156.62	177.395
204701_s_at	190.642	50.8901	126.613	137.223	74.6291	96.6016	158.634	290.555	131.177	279.118	173.136	282.017	111.2	118.218	14.8963	241.12	243.386	189.058	114.675	289.85	107.947	154.452
204702_s_at	117.304	97.4975	43.8015	52.7235	66.773	121.591	48.1555	79.3697	13.9766	46.6825	29.1063	201.075	7.26344	162.213	354.122	65.4619	62.9125	42.3265	82.9229	40.6439	53.8021	33.6818
204703_at	379.279	297.891	329.412	367.161	372.903	392.264	356.155	251.127	397.876	443.114	241.534	348.132	325.473	443.631	481.746	423.558	346.326	386.986	237.629	270.546	467.146	468.233
204704_s_at	44.5741	16.7997	8.06252	2.11809	9.89162	7.39127	1.08875	3.23151	4.54058	2.61945	2.07514	5.21099	2.38424	2.91004	6.41323	3.40106	3.67847	1.07578	7.46947	3.40679	0.475034	0.957395
204705_x_at	14.8924	13.6108	8.30546	7.06971	46.9823	53.1358	14.2454	10.2848	15.1012	6.07299	6.00109	36.993	5.38759	11.1047	6.01076	120	36.9264	12.4119	14.9014	10.7522	3.5336	6.50589
204706_at	966.866	588.895	460.052	529.278	598.396	270.234	238.449	328.954	489.815	455.391	723.412	602.177	460.567	343.416	273.042	484.212	351.443	338.781	515.645	709.581	420.337	302.792
204707_s_at	14.6749	34.3577	9.86858	21.1243	22.9765	173.707	65.0402	18.1952	15.7526	41.371	11.0688	23.9401	12.6631	7.38483	8.37117	241.071	11.2191	4.04586	88.5843	17.7714	6.50958	12.7195
204708_at	108.681	38.7894	13.1842	6.54875	29.5701	218.786	22.5624	73.1789	37.2236	35.2188	61.523	186.202	44.2961	14.9597	113.195	88.186	4.3207	12.1297	8.00434	19.9509	5.20389	2.0455
204709_s_at	19.804	14.1811	2.76109	5.50756	29.9175	6.84459	5.61292	96.7349	9.05187	3.74151	4.99233	115.659	11.428	6.75382	5.40764	152.298	35.9544	2.75425	9.53401	10.346	20.8521	15.1123
204710_s_at	122.568	572.397	597.802	172.427	165.486	491.674	823.072	394.545	385.714	416.726	392.864	191.241	530.628	280.66	419.635	358.093	437.277	687.303	74.5387	723.211	852.312	784.729
204711_at	154.975	62.5437	196.426	118.884	199.481	107.939	166.863	249.433	202.153	135.177	271.712	374.512	234.939	150.17	76.8112	161.816	99.8593	80.7162	191.749	201.339	180.374	208.913
