ID_REF	GSM94555	GSM94587	GSM94589	GSM94590	GSM94403	GSM94538	GSM94539	GSM94540	GSM94591	GSM94592	GSM94593	GSM94594	GSM94595	GSM94596
6006_at	6.888743249	5.923624611	5.596935142	6.462706751	6.711494907	7.09592442	6.725195817	7.037821465	6.905687849	6.296457407	6.589463893	7.77478706	7.483009577	6.632268215
6007_at	6.024585638	5.977279923	4.944858446	5.472487771	7.144658243	7.547665748	7.098032083	7.410239331	7.070389328	6.93191939	7.387155718	8.802516365	8.55228484	8.431706524
6008_at	5.116863758	5.364572432	5.623515741	5.197708158	5.520422249	5.083213368	6.106432078	5	5.605849867	5.329123596	6.050936965	5.867896464	5.296457407	6.369815424
6009_at	10.43139313	10.25726997	9.730979533	10.48773956	10.04766925	10.33427329	10.21759425	10.47340135	10.67904019	10.74020239	9.262094845	9.492654371	9.222794903	9.357112092
6010_at	9.388663124	9.311975314	8.128767677	9.784307667	9.518653156	9.329572126	8.807032856	9.784471265	9.789370619	9.453476425	9.012624539	9.115563915	9.456970381	8.75087444
6011_at	10.53750963	10.85096815	10.95434174	11.67829203	11.31899464	11.30263892	11.59315766	12.11614899	11.06944977	11.23062093	10.92102268	11.56933349	11.27751989	11.28701972
6012_at	10.23720996	10.30446541	9.84501953	9.807837886	10.81265866	10.82193339	10.23601419	10.24840201	10.63417576	11.28123458	10.76727408	11.00211178	10.4621955	10.7046818
6013_at	13.93668394	14.09496837	13.2430103	13.46639516	14.13605389	14.01357566	13.27576078	13.77773819	13.79968636	13.72584551	13.31660681	13.98566408	13.81189644	13.45984142
6014_at	2.263034406	0.847996907	3.40599236	3.419538892	4.307428525	3.807354922	3.247927513	4.478971805	4	0.925999419	1.807354922	4.678071905	4.485426827	3.754887502
6015_at	10.85541358	11.25544172	10.90606381	11.02652344	11.40758644	11.12120972	10.93987301	10.8869159	10.86302471	10.97692207	10.99378756	10.38521531	10.15469155	10.20114373
6016_at	12.02510495	11.80811954	11.11595399	11.53474059	12.07638139	12.18973192	11.54535064	11.38952379	11.56457823	11.49750259	11.33488778	11.31441331	11.20408201	11.4365554
6017_at	7.797012978	7.108524457	8.492253789	8.071462363	7.026800059	7.366322214	7.849874194	6.376776572	7.416164165	7.444600814	8.118422024	7.112700133	7.373300197	7.485426827
6018_at	9.320123598	9.07307042	8.433376793	9.111396532	9.416586438	9.520618681	8.774128144	8.329123596	9.737416366	9.280306806	8.475733431	8.613236955	8.17990909	8.29553937
6019_at	9.809446601	10.01443899	9.937520951	10.10695546	9.929110432	10.14414837	9.978853435	10.07079181	9.976564123	10.01276419	9.932067079	9.441284272	9.297374861	9.401092837
