ID_REF	GSM217395	GSM217616	GSM217617	GSM217618	GSM217621	GSM217633	GSM217634	GSM217635	GSM217636	GSM217637	GSM217638	GSM217639	GSM217640	GSM217641	GSM217642	GSM217643	GSM217745	GSM217746	GSM217747	GSM217748	GSM217749	GSM217750	GSM217751	GSM217752
4733_at	7.408542042	7.512542955	6.933100475	6.736063628	7.139551352	7.222070355	7.428778891	6.355791547	7.262094845	7.111657346	6.968090752	6.559185866	5.961160258	6.517275693	7.253611152	7.084276911	7.432959407	7.817623258	7.925999419	6.548436625	6.824004051	6.731997787	7.386293635	6.766860144
4734_at	4.722466024	4.867896464	5.008988783	4.822730148	4.986410935	4.887525271	4.94016675	4.655351829	4.812498225	4.572889668	4.62058641	4.177917792	5.274261661	4.842978832	4.902073579	4.882643049	5.10433666	5.048759312	5.378511623	4.705977902	4.892391026	4.478971805	4.350497247	5.008988783
4735_at	3.916476644	4.566815154	4	4.66106548	4.026800059	4.694880193	4.412781525	4.578938713	3.897240426	4.578938713	4.711494907	4.070389328	4.626439137	4.887525271	4.560714954	5.017921908	4.638073837	5.395748328	4.277984747	4.232660757	4.307428525	4.357552005	4.03562391	4.554588852
4736_at	8.696272084	8.990387652	8.33136485	8.97384084	8.691743519	8.609178738	9.763046339	8.991521846	8.15936681	8.208965886	9.73369328	9.023199897	8.793115555	9.056366761	9.567385727	8.966649642	9.022367813	8.882643049	9.413204789	8.920352855	8.066627409	8.37894506	8.050936965	8.823685681
4737_at	8.443358004	8.662846365	8.248876343	7.877130729	8.557655155	8.566815154	8.393175914	7.569096095	8.497452696	8.261624836	8.135452784	7.696272084	8.040015679	7.358431429	8.263973355	8.092228584	8.534497434	7.982993575	8.444186663	8.023477152	8.085339669	8.056908618	8.052568051	8.1017131
4738_at	5.760220946	5.812498225	5.746850183	5.361066489	6.004501392	5.860466259	5.981852653	5.456149035	5.596935142	5.837943242	5.916476644	5.412781525	5.822730148	5.517275693	5.442943496	5.599912842	6.063934306	5.815063017	6.181897643	5.783980414	5.368069877	5.274261661	5.121015401	5.754887502
4739_at	5.716990894	6.055282436	5.554588852	5.61176256	5.64385619	5.409390936	5.778734244	5.09592442	5.189824559	5.569855608	5.906890596	5.617651119	5.292781749	5.472487771	5.749534268	5.300123725	5.623515741	6.129283017	5.422905743	5.722466024	4.832890014	4.94016675	5.213347282	5.472487771
4740_at	11.28268304	11.51973453	10.90478513	10.57875006	11.24436384	11.28840471	11.59553723	10.86085419	11.13031315	10.94258781	11.4236412	10.81354072	11.25012074	10.77437527	11.24988379	10.94807516	11.50992342	11.05406159	11.3810562	11.04118	11.05018877	11.19340215	10.95463254	11.10721708
4741_at	-0.152003093	3.121015401	3.292781749	3.217230716	4.177917792	3.40599236	4.026800059	3.485426827	3.307428525	4.292781749	3.392317423	4.300123725	4.263034406	2.40599236	1.263034406	3.307428525	3.321928095	2.232660757	2.744161096	2.786596362	2.632268215	3.584962501	3.087462841	3.378511623
4742_at	7.54303182	7.600656308	7.363696745	7.190812368	7.640244936	7.671717965	8.049304033	7.243173983	7.712870868	7.373300197	8.153298683	7.564530601	7.904484098	7.361066489	7.550746785	7.074676686	7.989252565	7.626439137	7.77148947	7.431288654	7.24697806	7.622783966	7.215290306	7.58345891
4743_at	7.569096095	7.643134662	7.680886921	7.263034406	7.66106548	7.664625055	8.324630615	7.136478518	7.758889433	7.695576306	8.395748328	7.554588852	8.475733431	7.528258743	7.600656308	7.273329387	8.156841525	7.798309782	7.953614461	7.521992956	7.50779464	7.553053253	7.222070355	7.462706751
4744_at	6.897240426	7.070389328	6.444600814	6.285402219	7.090641752	6.852997588	7.03562391	6.394033895	6.974988112	6.851749041	6.785288981	6.191799501	7.060695932	6.653919873	7.198690586	6.574404309	6.902073579	6.575917361	6.754887502	6.053111336	6.020146573	6.465974465	6.432959407	6.432959407
4745_at	3.378511623	3.510961919	3.510961919	2.925999419	3.277984747	1.678071905	2.827819025	3.392317423	3.472487771	3.392317423	4.285402219	3.972692654	3.137503524	2.906890596	2.944858446	3.897240426	3.378511623	2.981852653	3.472487771	3.722466024	4.255500733	2.584962501	3.700439718	3.972692654
