ID_REF	GSM6711	GSM6712	GSM6713	GSM6715	GSM6717	GSM6726	GSM6728	GSM6729	GSM6730	GSM6731	GSM6732
6171_at	1433.6	1631.1	1521.5	1544.3	1503.6	1270.7	1703.8	2024.3	1785.6	1060	1091.5
6172_at	997.7	1240.3	775	1244.3	952.7	523.9	610.8	636.9	615.1	1197.8	1314.7
6173_at	124.1	189.4	177.5	107.1	206	165.8	160.1	205.4	94.9	151.7	89.7
6174_at	692.3	702.3	900	554.7	642.9	760.4	934.5	968.4	806.6	652.3	649
6175_at	245	293.1	325.5	257.4	267.9	307.1	285.5	313.4	273.3	253	271.7
6176_at	692.7	966.8	834.3	756.3	767.3	700	538.8	522.8	624.9	574.3	608.2
6177_at	186.6	154	191.4	181.3	171.3	268.6	215.3	269.5	181.2	219.6	235.2
6178_at	2986.3	2768.5	3289.9	3654.7	2883.2	2898.8	2977.4	2795.4	3129.3	2557.8	3285.7
6179_at	252.1	230.2	248.9	223	246.1	252.7	304.9	297.6	312.8	244.3	251.5
6180_i_at	8.4	8.1	7	16.2	9.5	1	8.3	13.8	10.9	17.8	18.7
6181_r_at	6.5	3.1	0.2	4.2	5.1	5	3.9	6	3.1	6.3	11.6
6182_f_at	34.3	36.3	19.6	33.9	34.1	8	27	33.5	28.8	46	56.6
6183_at	217.4	340.9	238.2	230	290.4	204.8	240.8	224	289.9	323.7	353.6
6184_at	562.2	651.2	453.6	611.2	579.7	557.5	409.6	483	528.8	538.2	619.4
6185_at	363.4	385.2	373.2	346.4	406.9	319	417.9	346.8	398.3	430.2	362.9
6186_at	1158.2	1446.9	1142	1281.9	1515.8	1605.5	1227.3	1541.4	1355.3	2256.7	2942.1
6187_at	278.2	265.5	346.3	241.1	216.4	300.7	276.2	278.6	279.4	272.6	267.7
6188_at	84.4	93.2	100.1	101.4	77.2	85.6	76.9	86.2	88.6	87.1	97.8
6189_at	20.7	33.2	28.3	24.6	32.3	43.1	23.5	21.4	39.7	40.8	31.2
6190_at	377.4	286.8	374.5	377	218.1	386.3	202.9	168.1	248.1	324.2	337.2
6191_at	13.1	5.4	29.2	13.6	8.4	10.1	17.2	13.9	22.1	20.5	27.3
6192_at	206.7	140.3	176.1	243.4	258.9	239.9	182.9	246.1	238.7	285.6	222.3
6193_at	35.4	44.9	47.3	17.7	25.3	55.9	52.2	57.2	53.1	50.9	27.1
6194_at	5.8	20.7	29.5	10.8	9.1	6.9	20.8	5.9	19.4	37.5	14.9
6195_at	108.6	176	111.9	61.7	140.7	110.6	263.4	232.9	166.5	133.9	92.6
6196_at	7947.3	7156.5	7406.2	7284.4	7751.2	7811	6605	6151.1	6580.5	6771.2	7207.6
6197_at	89.2	164.2	49.1	79.3	192.9	34.5	37.2	30.5	106.2	47.1	67.7
6198_at	18.3	13	18.1	18.6	18.2	10.4	10.8	10.9	13	39.4	28.3
6199_at	68.9	95	73.4	58.4	79.9	65.8	106.1	120.2	86.3	94.5	71.9
6200_at	392.9	599.8	451.6	300.5	494.2	355.1	493.5	453.8	353.6	440.9	365.2
6201_at	463.6	484.4	421.1	207.7	202	156	219.5	103.1	48.9	441.7	363.5
6202_at	85.6	98.5	79	62.4	74	59.1	70.2	74.3	82	127.5	116
6203_at	119	123.1	108.9	101.8	113.4	105.1	112.3	122.4	116.9	162.3	121.8
6204_at	948.5	1421.5	1053.1	1022	1338.8	1017.8	793.8	804.1	919.1	1003.3	1224.7
6205_at	20.9	13.1	17	19.1	18.2	5.4	24.2	12.5	10.5	17.4	6.3
6206_at	274.3	232.9	272.8	208.8	185.8	212.3	198.7	241.7	211.5	344.8	351.8
6207_at	98.6	94.4	88	125.7	80.8	80.2	96	88.3	116.2	133.2	127.9
6208_at	44.6	41	39.3	41	33.8	28.5	41.5	41.9	50.2	59	47.7
6209_at	75.5	83.9	69.1	87.8	76	75.2	44	52	60.7	88.9	88.7
6210_at	906.7	1070.7	859.7	830.5	1036.6	748.9	908.6	926.1	835.9	977.5	856.7
6211_at	504.8	566.3	425.9	445.9	553.3	470.2	557.4	514.1	640.2	536.3	487.5
6212_at	189.2	254.4	79.4	136.1	173.2	96.2	171.9	64.3	222.5	159	144
6213_at	105.2	134.4	98.8	144.2	184.5	110.2	161	172.5	183.9	186.6	154.6
6214_at	69.2	95.4	55.3	57.2	88	77.2	85.3	112.6	67.2	139.2	143.7
6215_at	32	27.1	30.5	36.2	26.8	44	15.7	18.6	31.8	24.3	37.3
6216_at	510.9	520.2	610.5	427.2	432.6	733.8	536.5	493.7	616.3	721.8	718.4
6217_at	90.6	109.6	91.6	84.4	105.1	51.9	66.9	69.9	105.6	88.2	97.7
6218_at	16.3	24	21.8	25.3	14.4	18.1	14.5	16.7	17.7	46.4	36
6219_at	81.6	56.4	56.9	68.1	46.9	71.4	59.6	70.5	76.1	77.5	66.4
6220_at	98.8	149	124.9	163	120.4	116.2	82.2	114.3	138.8	173.8	188.8
6221_at	20.5	39.8	29.8	23.2	26.8	11.3	24.9	30.4	21.2	28.6	20.6
6222_at	73.5	92.7	89.6	59.5	88.8	72.3	94	87.8	78.7	96.1	68.3
6223_at	98.2	91.7	107.2	97.9	70.5	84	53	54.4	238.3	106.8	119.5
6224_at	4.8	3.9	6.5	2.8	8.2	1.3	3.9	4.2	8	10.1	13.1
6225_at	328.3	387.7	271.6	267.7	315.1	235.5	275.6	361.2	317.3	227.7	271.5
6226_at	258.4	261.1	269.1	275.5	254.2	232.3	296.4	379.1	352.8	481.8	537.2
6227_at	440.6	608.6	356.2	510.6	407.5	318.1	523.6	358.7	526.3	607.3	626.8
6228_at	125.9	89.1	149.6	67.9	88.6	92.7	104.9	143.7	106.2	129.1	95.9
6229_at	597.4	474.9	660.2	597.4	481.6	609	523.7	494.4	540.7	649.8	658
6230_at	74	82	118	86.3	68.3	82.3	97.2	87.7	119.8	110.3	122.8
6231_at	249.7	306.7	285.1	234.3	296.3	262.4	275.1	297.1	267.6	223.3	196.2
6232_at	74.5	85.1	69	88	66.1	61.3	60.3	48.2	81.4	115.3	102.1
6233_at	515.5	719.5	454.9	496.5	339.7	336.8	308.8	614.3	881.1	485.9	601.6
6234_at	9.2	14.2	26.1	19.5	19	21.2	13.6	13.2	31	18.8	19.2
6235_at	4701.7	3473.3	4428.5	4389	4153.4	4162.1	4895.8	3736.4	3814.6	4036.2	3870.9
6236_i_at	9127.4	8740.8	10564	9271.4	9665.3	10327.5	9008	9111.6	9134.3	7744.8	8987
6237_at	5456.3	5802.9	5811.4	6072.8	6585.5	5375	6749.3	6491.2	6408	5408.3	6808.6
6238_at	49.2	41.3	70	39.8	52.1	42.5	43.5	60.4	60.5	68.5	48.8
6239_at	69.1	55	85.7	43.1	62.9	58.1	65.8	110.6	61.4	88.7	77.4
6240_at	82.7	107.9	175.4	104.4	83	124.7	109.7	135.4	162.5	116.8	105.5
6241_at	14.4	9.6	21.2	16.5	23.9	20.8	24.5	19.4	26.5	20.3	8.6
6242_at	345.5	327.8	263.1	374.5	285.8	223.2	176.5	203.2	316.9	268.6	367.8
6243_at	1358.3	1637.1	1206.2	1181.9	1607.7	1264.5	1126.6	1382.1	1373.3	993.9	991.8
6244_at	8094.1	7508.9	8973.8	8098.5	8347.4	9168.4	7260.3	7578.3	7740.9	6666.5	7941.3
6245_at	472.2	574.5	610.8	486.9	518.4	476	591.7	634.1	631.1	347.7	368.4
6246_at	226.1	271.1	224.6	173.3	211.4	161.4	218.5	217.4	214.5	226	259.1
6247_at	189	269.7	248.8	232.6	239.9	232.4	263.3	287.1	248.7	332.5	355.8
6248_at	222.4	229.7	218.8	165	170.2	176.7	177	179.8	156	157.4	171.4
6249_at	2010.2	1467.9	1800.8	1816.1	1482.9	2569.4	1785.6	1599.9	1570.4	1468.1	1684.5
6250_at	266.4	273.1	388.9	247.5	264.5	303.5	320.8	337.8	288.4	299.4	270.9
6251_at	37	26.5	32.8	39.1	42.2	41.6	36.1	46.5	41.4	41.7	33.5
6252_at	0.7	0.8	4.9	2.3	1.4	2.7	2.3	1.6	0.4	6.6	8.4
6253_at	40.6	38	35.7	71.5	66.6	46.6	60.3	42.9	64.2	90.1	84.9
6254_at	70.1	78.8	87.7	64.5	90.5	104.1	100.8	84.5	84.2	79.1	80.9
6255_at	47.6	55.5	55.4	48.8	47.6	45.1	61.2	77.7	57.8	76.9	68.2
6256_at	15.1	12.8	31.2	10.8	12.9	11.6	14.9	24.1	31.6	29.4	4.8
6257_at	102.7	72.5	80.1	77.6	71	92.9	74.5	99.4	76.9	86.4	86.9
6258_at	260	247.7	290.7	239.5	218.3	327.4	224.3	253.7	249.6	191.6	191.1
6259_at	147.4	145.4	169.7	128.6	132.5	158.1	155.8	159.2	221.9	168	158.2
6260_at	6.8	11.2	11.6	9	7	1.8	12.5	13	14.9	2.2	15.9
6261_at	354.7	241.6	312.4	356.6	220.1	276	259.8	274.4	353.1	278.9	368.9
6262_at	266.9	273.7	290.7	265.8	278.4	247	258	290	274.1	334.6	369.9
6263_at	257.9	402.7	285	202.1	303.5	217.1	418.8	474.8	413	373.6	351.8
6264_at	126.8	128.7	109.9	129.6	148.1	203.9	121.1	128.6	113.9	159.8	84.8
6265_at	434.9	446.2	412	380	425.5	361	395.5	446.7	379.3	423.1	423.5
6266_at	90.1	62.9	124.5	108.1	81.6	154.1	115	124.6	135.7	110.8	110.2
6267_at	1676.3	1634.4	2096.3	2398.1	2011.8	1653.4	2004	1802.4	1979.2	2891.4	2870.3
6268_at	364.7	531.8	385.8	373.3	517.9	360.7	510.8	510.3	407.4	450	385.7
6269_at	1854	2101.8	2123.2	1634.5	2082.1	1583.3	2195.4	1972.8	1945	1907.3	1721.7
6270_at	53.7	43.6	38.7	41	33.5	55.5	95.5	82.4	78.1	69.1	57.1
6271_at	888.9	930.4	877.3	831.1	629.5	709.2	522.3	721.9	834.6	895	1047.5
6272_at	20	13.8	7.7	9.2	6.9	7.9	15.3	8.1	8.6	18.1	27.6
6273_at	50.5	101.2	59.1	91.6	132.7	100.9	53.9	74	105.1	112	131.3
6274_at	44.6	48.4	48.6	34.3	50	57.4	56.1	71.1	62.9	69.5	34
6275_at	13.8	5	5.3	10.4	9.1	13.5	5.1	4.9	4.9	12.3	8.8
6276_at	30.9	46.3	18.2	43.8	33.7	30	36.1	37.2	34.9	41.5	37.4
6277_at	27.6	26.5	34.4	45	29.5	25.6	18.7	24.8	26.1	37.6	33.7
6278_at	882.9	1205.1	892.3	833.8	1050.7	690	925.4	956	1023.6	1197.8	1147.6
6279_at	2663.8	3126.8	2067.6	3626.4	2697.5	1873	1229.1	1103.2	1777.5	3355.7	3983.6
6280_at	9.9	13.1	7.2	16	12.6	9.2	20.7	19.6	18.3	20.4	14.3
6281_at	36.7	52.2	35.9	40.3	49.7	39.2	65.6	62.4	53.2	80.6	74.4
6282_at	125.1	162.1	156.3	88.8	152.6	150.5	165.5	215.8	131	261.4	171.9
6283_at	86.3	103.8	71.7	85.1	84.5	94.1	100.6	82.2	91.2	109.3	93.7
6284_at	547.9	605.5	478.3	599.9	580.6	394	453	433.1	508.6	603.6	638.6
6285_at	69.2	86.5	149.4	85.5	74.9	124.9	111.6	135.4	124.9	115.2	109.6
6286_at	161.9	223.9	178.6	130.6	215.1	149.9	211	226	166.3	189.5	130.5
6287_at	100.7	163.6	72	69.4	116.3	57.4	107.2	59.6	136.7	103.4	98.4
6288_at	67.6	78.3	70	77.9	75.1	69.1	143.2	169.5	103	125.9	95.8
6289_at	23.6	13.5	42.3	29.1	23.7	41.8	26.5	28.1	28.8	40.3	24.5
6290_at	1552.1	1799.4	1404.1	1381.8	1341.8	1236.8	1692.5	1583.4	1550.2	1313.5	1168.2
6291_at	227.9	240.3	223.3	238.6	263.5	216.6	248.3	300.1	243.6	302.2	244
6292_at	936.9	1152.9	1030.6	826.3	1069.7	977.4	1066.8	1061.5	995.6	890.5	769
6293_at	75.1	66.2	86.2	73.4	75	84.7	43.8	84	54.1	78.4	87.5
6294_at	93.1	61.3	113.7	90.3	75.2	97.2	113.3	103.4	124.6	110.2	96.5
6295_at	4.2	2.7	8.5	4.5	5.1	5.6	7.1	8.8	9.3	14.6	17.9
6296_at	651.8	831.1	522	375	534.5	427.8	546.1	570.7	447.4	468.2	395.3
6297_at	226.9	232.3	233.6	119.4	136.7	158.5	173	298.1	211.5	251.6	180.9
6298_at	350	423	404.3	302.6	396.1	223.1	321.9	331.2	431.5	513.3	342.7
6299_at	66.1	70.9	50.2	63	51.8	61.5	69.6	61.5	65.8	88.2	86.2
6300_g_at	12311.6	9799.4	13095.1	11442.1	10879.1	12731.9	10088	10130.8	9907.6	10260.7	11339.5
6301_at	9319	7049	8668.7	7720.5	7513.9	10159	7742.8	7987.8	7381.4	7979.3	8365.3
6302_at	913.6	1374.6	1288.3	758.3	1284.7	869.7	801.5	714.2	856.2	674.8	536.5
6303_at	55.6	77.5	89	36.4	51.3	77.2	40.1	33.6	36.1	48.2	41.5
6304_at	2623.4	2893.7	2905.7	2612.9	2831.7	2324.9	2556	2523.5	2708.2	2504.2	2679.1
6305_at	114.3	127.1	150.9	105.2	131.7	130.5	144.4	172.6	147.6	161.7	145
6306_at	78.4	98.2	119.9	73.5	102.6	66.6	108.6	105.4	112.7	131.8	102.2
6307_at	143.4	197.2	186.6	102.1	181.5	158	237.7	222	175.6	156.3	99
6308_at	61.7	71.8	92.5	51.3	65.3	82.8	74.6	98.1	89.3	98.2	70.4
6309_at	90.1	106	103.1	109.2	111.6	138.5	137.4	153.6	144.1	124.5	100.1
6310_at	76.9	83.1	84.3	113.6	67.1	115.7	121.6	102.6	103	99	93.3
6311_at	363.3	394.5	422.9	285.2	313.7	356.7	516.4	487.3	354.2	320	301.2
6312_at	220.4	251.5	333.2	252.2	269.3	219.6	331.9	280.8	279.7	327.1	357.1
6313_at	427.9	418.2	596.9	403.6	450.1	530.4	490.8	529.6	494.7	449.8	368.4
6314_at	701.3	587.6	844	593	668.9	1118.2	666.5	749.8	824	699.8	579
6315_at	76.3	67.4	92.9	97.7	97.1	137.2	99.8	85.6	72.4	98.3	91.6
6316_at	1479	1356.8	1841.6	1241.4	1093.5	1790.3	1464.5	1483.8	1238.4	1028.4	1009.4
6317_at	317.5	468.8	215	339.6	296.4	257.9	300.9	142.8	1058.6	276.8	325.9
6318_at	852.2	848.4	1049.8	900.4	846.8	1042.5	1176.4	1137.4	930.9	751.4	667.3
6319_at	42	45.7	48.4	34.1	51.4	29.4	35.8	58.8	56.1	62.1	55.9
6320_at	3298.9	2914.2	2717.5	2795.2	2837.7	3262.4	3979.1	3515	2832.4	3192.4	2368.2
6321_at	328.8	359.8	289.9	237.9	223.2	190.4	215.6	213.5	215.1	306.6	258.6
6322_at	71.1	63.1	48.6	60.3	82.3	72.6	73.4	121.8	66.9	97.1	71.2
6323_at	7181	5447.8	7002.3	6820.8	5986.5	6009.4	3734.7	4647.9	4501.5	5190.6	5900.3
6324_g_at	8460.5	6704.4	8522.5	7087.5	6882.8	5477.8	3879.3	4870.3	5063.1	6231.9	7228.2
6325_at	739.8	730.5	939.9	678.2	730.7	779.3	707.8	621	701.1	663	747.9
6326_at	9	12.5	18.6	8.3	19.5	12.4	6.3	15.9	15.7	18.1	14
6327_at	261.7	309	426.3	288.4	326.4	245.7	254	296.2	391.9	361.1	274.3
6328_at	77.7	70.2	112.4	61.2	104.1	55.2	100.8	97.1	80	72.4	102.4
6329_at	986.8	826.8	1344	1141	1124.6	1264.1	1266	1289.9	1129.8	1171.6	1116.3
6330_at	360.3	320.5	378.7	393.1	321.3	352.3	422.5	443.6	350.2	414.9	378.6
6331_at	235.6	178.7	272.4	217.8	160.2	216	233.6	260.1	257.4	235.8	261.6
6332_at	257.1	208.2	210.8	261.4	238.2	248.2	308.1	320.2	267.5	368.1	362.6
6333_at	103	131.1	74.6	102.2	133.8	69.4	116.8	102.6	145.2	147.7	153.4
6334_at	520.8	588.4	539.7	370.9	480.8	411.9	560.5	477.1	559.1	402.9	360.5
6335_at	1198.2	1272.6	1291	961	1189.6	1048	1287.3	1232.5	1163.3	1075.8	922.2
6336_at	60.6	84.9	59.3	61.9	115.6	61.3	78.1	85.6	101.1	91.5	53.2
6337_at	107.2	209.1	103	150.8	158.9	158.5	115.9	180.5	147.2	205.7	168.2
6338_at	91.6	99.4	85.9	84.9	83.2	62.7	64.2	119.1	86.8	116.9	109
6339_at	916.4	1238.2	627.5	1098.5	1099.7	610.8	770.3	580.3	702	800.9	1068.8
6340_at	22.6	26.7	28.2	31.9	31.6	8.9	8.2	20.2	34.9	38.1	31.3
6341_at	477.1	501.1	458.6	480	400.2	447.7	458.4	444.3	376.5	579.7	466.3
6342_at	123.3	105.6	74.9	80.8	96.9	74.5	93	97.2	101.7	134.5	126.5
6343_at	408.5	544	411.8	294.6	428.9	400.7	499	516.4	427.1	389.5	232.6
6344_at	224.4	303.7	305.3	205.4	302.5	326	291.9	329.8	254.5	269	221.8
6345_at	9936.8	7269	10453.4	9392.5	8781.5	10735.6	9057.8	9444.9	8584.4	8660.4	9672.3
6346_at	187.1	210.8	134.1	164	148.3	118.7	193	271.1	201.8	245.1	216
6347_at	22.2	17.1	27.1	25.1	18	3.6	25.4	14.9	23.3	29.8	26.2
6348_at	57.5	52.8	63.2	33.8	49.9	62.3	40	60.5	43	59.6	33.5
6349_at	26.5	21	21.9	27	30.9	32.9	14.6	21.1	20.3	20.9	25
6350_at	677.8	746.3	676	654.6	690.9	516.3	607.3	586.2	590.1	701.3	856.3
6351_at	266.5	270	258.8	212.4	208.6	133.1	244.9	250.5	219.4	254.4	255.5
6352_at	260.6	311.3	201.5	237.4	278.1	252.6	243.5	269.6	230.7	319	274.6
6353_at	69.2	86	96.2	66.4	90.8	55.6	82.7	59.1	89.1	85.4	96
6354_at	901	930.7	937.4	871.6	917.4	959.1	852.6	939.7	808.7	858	736.4
6355_at	438.5	636.9	579.6	291.6	523.9	443.9	763	673	451.6	453.5	300.6
6356_at	270.3	398.2	271.3	206.4	247.7	267.2	359.8	359.3	223.1	182.9	160
6357_at	158	165.4	147.3	159.2	160.9	178.2	144.7	150.5	152.1	218.5	192.3
6358_at	61.4	87.8	85.2	45.2	59	64.9	105.3	133	47.8	75.1	77.9
6359_at	3.4	3.8	4.2	1.2	3.2	5.4	8.2	5	3.5	11.1	5.9
6360_at	3.5	11.3	5.5	2.8	16	1.1	3.9	1.7	12.1	3.6	12.6
6361_at	189.6	240.7	206	239.7	245	195.3	247.4	164	266.7	275	281
6362_at	2055.2	2095.7	2831.4	1600.4	1668.7	2012.2	1930.2	1774.2	1843.2	2061.2	1834.9
6363_at	284.9	409.7	361.9	268.4	326.5	269.4	346.5	362	337.7	391.8	336.8
6364_at	902.5	721.8	655.5	804.8	690.1	710	813.5	665.5	708.9	876	687.9
6365_at	82.2	56.9	80.5	70.1	77.8	55.4	79.3	75	106.5	95	79.2
6366_at	30.4	47.8	35.7	37.7	37.3	42.5	56.5	58.9	70.6	59.3	59.7
6367_at	30.9	40.2	37.8	39.4	43.5	26.3	45	44.4	39.1	49.4	32.2
6368_at	341.3	341.3	323.9	388.6	358.8	298.5	239.9	374	270.7	344.6	387.6
6369_at	537.9	772.3	538.2	599.3	701.4	472.3	502.4	423.1	502.9	594.2	610.8
6370_at	2109.3	3155.9	2466.8	2016.2	2603.6	1873.9	2478.2	1889.1	2106.4	1620.5	1659.3
6371_at	1737.4	1603	1503.8	1860.9	1453.1	1552.9	1639.6	1610.6	1692.1	1799.3	2224.6
6372_at	301.2	364.6	376.2	350.2	329.2	244.8	279.7	349.8	375	341.2	331.3
6373_g_at	1022.1	1079.3	1277.6	970.3	912.4	972.8	767.4	881.4	946.8	888.1	937.6
6374_at	265.4	245.4	331.9	294.9	240.9	177.4	211.1	261.9	244.5	254.8	241
6375_at	116.8	74.3	212.5	88.6	97.7	195.7	137.1	151.7	219.9	89.8	80.9
6376_at	121.4	124.1	94.3	112.8	125.7	87.1	89.6	82.8	149.5	135.8	141.6
6377_at	309.7	349.5	314.6	243.4	309.8	246.7	291.1	297.3	265.7	272.3	217.3
6378_at	712.1	739.7	786.5	648.7	760	763.5	903.7	917.4	739.4	710	650.9
6379_at	2750.1	2537.5	2280.9	2676.1	2726.3	2306.4	2566.3	2283.6	2586.8	2645	2715.9
6380_at	1533	1844.9	1983.3	1840.9	1851.8	1667.7	1132.9	1185.8	1572.9	1265.7	1774.6
6381_at	591	757	831.7	382.1	631.8	766.5	1300	1003.2	619.1	593.2	417.1
6382_at	0.7	2.4	8.5	0.7	3.1	10.1	2.5	2.8	2.8	2.6	14.1
6383_at	142.1	179.3	187.9	128.9	183	173.2	179.8	217.9	225.1	265.4	282.2
6384_at	49.3	40.5	38.6	31.9	37.7	49.6	37	54.5	48.2	55.2	52
6385_at	694	427.3	481.5	894.6	750.6	843	588.8	762.4	640.2	802	878.9
6386_at	25.4	41.7	59.8	43.1	42.3	47.6	24.2	27.8	43.9	41.1	57.2
6387_at	238.9	173.7	172.2	277.4	146	218.2	130.4	146.6	144	237.9	279.5
6388_at	103.2	84	110.1	84	80.5	107.3	124.1	127.9	105	107.9	115.3
6389_at	43.9	43.1	40.6	43.6	43.3	48.5	50.1	66.8	49.6	77.1	68.6
6390_at	118.8	164.1	109.4	98.1	164.7	127.7	105.6	147.3	118.8	164.9	109.9
6391_at	40.9	54.9	57.7	38.4	59.4	52.9	59.9	53.9	69.8	65.2	71.2
6392_at	104.6	104	175.2	60.7	114.1	162.3	105.1	171.1	163.2	93.1	81.9
6393_at	62.8	83.2	69.9	61.9	58.6	77.1	60.7	65.2	93.9	93.2	137.7
6394_at	97.3	137.5	53.6	84.3	89.9	42.1	70.2	33	243.5	274.5	457.8
6395_at	938	712.7	1187.1	867.8	1000.8	990.3	1008	1105.3	1031.3	1138.7	1026.2
6396_at	411.2	353.3	416.5	374.4	459.3	402.8	359.7	370.4	359.4	667.4	707.5
6397_at	154.3	152.7	181.3	148.5	190	151.6	200.9	194.6	191.9	221.4	215.9
6398_at	858.6	888.5	773.9	1005.3	774.4	692.7	924.6	467.2	1487.2	939.5	1317.6
6399_at	111	90.9	93.3	67	65.3	127.2	95.7	149.9	73.3	93.4	88
6400_at	20	23	23.5	24.7	23.8	22.4	36.9	20.9	24.3	20.9	35
6401_at	9048.1	8802.6	7543.1	9512.9	9442.2	9110.8	7875	7484.1	7997.4	9349	10527.8
6402_at	115.2	151.6	160.8	62.1	85.6	82.5	164.5	153.1	148	107.6	90.6
6403_at	243	231.2	247.7	255.2	238.5	210.5	250.3	215.1	182.4	251	314.7
6404_at	43.3	35.5	39.2	28.7	52.8	45.1	51.1	68.8	55.8	78.9	60.9
6405_at	221.7	331.1	350.8	216.2	296.4	235.8	314	289.1	257.8	271.9	260.1
6406_at	58.4	74.9	71.5	57.4	86.9	68	66.7	109.6	77	101.4	86.7
6407_at	463.3	832.5	692.9	273.9	778.7	670.5	891.6	835.2	542.4	344.8	234.9
6408_at	1339.1	1516.4	1237.4	1479.5	1332.1	1179	913.2	872.7	1057	1094.9	1222.2
6409_at	52.7	78.4	59	100.1	112.2	61.5	133.4	74.9	218.7	229.2	264.9
6410_at	2128	1707.2	1640.9	2042	2125.2	2085.8	2189.1	2251	1691.6	2448.6	2076.2
6411_at	243	319.1	271	159.7	320.9	298.7	404.6	394.6	242.3	265.2	161.2
6412_at	83.3	94	62.5	65.6	96.6	104.9	81.3	77.5	78	105.8	83.8
6413_at	626.8	742.3	518.1	547.2	460.5	411.8	1676.4	1390	671.3	429.9	415.9
6414_at	580.7	623.1	582.9	561.4	599.8	547.7	637.5	649.4	623.5	662.7	532.3
6415_at	1248.7	1920.6	1245.8	1364.5	1907.2	1101.1	1076.6	901.2	1435.3	1445.5	1549
6416_at	973.2	1138.8	845.7	965	986.6	738.6	939.1	869.7	982.5	892.9	998.8
6417_at	5.1	4.5	1.6	10.7	5.1	0.9	3.6	7	6.3	2.2	2.7
6418_at	65.2	93.3	80.7	69.6	94.4	74.5	88.2	102.8	88.8	78.9	58.9
6419_at	13127.9	11161	14221	13534.6	13765.9	15919.8	12617.7	12955.2	12089.6	11421.7	13229.9
6420_at	330.9	411.9	354.8	309.2	410.4	309	332	429.9	355.6	388	371.2
6421_at	58.3	75.5	90.4	65.9	76.4	66.5	79.3	81.8	70.9	77.3	68.5
6422_at	12.8	5	16.8	14	5.8	2	16.9	20.6	4.1	10.9	5.7
6423_at	256.8	326.3	207.6	220.3	288.8	532.7	285.6	283.9	221.5	269.1	219.7
6424_at	1482.6	1616.6	1220.8	2510.2	1886.8	1539	1710.3	1106.8	2122.1	3823.5	4450.4
6425_at	754.6	897.3	644.1	767.4	762.8	678.7	754.3	807.2	706.3	815.2	761.3
6426_at	33.5	33.3	34.4	33.2	38.2	33.5	31.3	43.4	45.1	56.4	53.7
6427_at	62.6	79	52.2	72.1	70.7	47.9	67.9	82.7	85.1	121.8	128.5
6428_at	320.3	390.7	286.2	296.5	382.7	161.6	266.3	187.3	300.3	633.2	882.4
6429_at	171.7	285.9	265.4	164.4	265.7	400.5	405.4	385.5	245.3	230.6	112.4
6430_at	182.6	173.5	151.8	168.1	159	110.5	125	145.8	157.5	200.1	217
6431_at	3497.5	3801.2	3042.8	3155.6	3508.2	3762.9	3524.4	2840	3195.3	2578.9	2992.6
6432_at	862.1	1028	1018.6	862.6	972.2	710.4	810.7	818.8	871.7	894.3	895.4
6433_at	8992.1	7625.6	10451.9	8168.4	8512.1	9475.2	8419.9	8811.2	8229.8	7408	7954.4
6434_at	43.7	34.1	50.7	32.2	36.7	34.8	30.1	37.7	53.3	55.2	34.9
6435_at	48.9	54.7	76.5	56.3	53.3	77	65.5	65.3	86.5	81.6	85
6436_at	64	137.9	89.1	41.9	133.7	79.8	116.5	160	59.5	83.1	53.6
6437_at	37.8	52.2	40.8	45	51.8	18.5	41	43.4	64.2	64.8	85.6
6438_at	3713	3458.6	3429.1	3629.1	3583.8	3580.4	3568.7	3535	3172.8	3672.7	3133.6
6439_at	21.1	23.6	24.1	24.6	34.8	20.8	21.1	19.1	33.2	29.5	24.8
6440_at	241.1	262.2	270.4	177.3	228.9	238.2	261.2	246.8	260.2	241.6	126.1
6441_at	157	291.4	310.3	192.4	175	190	181.4	242.3	251.9	228.9	260.2
6442_at	141.6	171.5	175.7	132.5	167.9	182.8	163.9	167	170.6	189.1	156.5
6443_at	20.6	22.4	18.8	16.4	15.5	13.7	22	12.1	22.7	16.8	11.3
6444_at	37.4	45.8	41.4	41.7	48.8	31.8	52.6	39.6	44	58.4	25
6445_at	121.5	134.7	108.9	134.6	85.3	91.2	92	80.5	122.3	116.9	129.7
6446_at	3504.5	3205.2	3625.8	3288.2	3397.2	2866.7	2805.7	2113.3	2781.2	3355.6	3690
6447_at	7840.7	7359.4	8216.7	7723.2	7713.4	7769.4	6349	7147.5	7245.5	6059.7	6426.7
6448_at	67.2	72.6	63.8	56.7	63.8	57.8	83.7	107.2	86	118.4	88.6
6449_at	147.2	257.5	222	219.6	258.2	142.7	255.9	132.3	484.2	2124.1	2596.3
6450_at	1678.5	2240.5	1954.5	1845.4	2449.6	1972	2201.4	2259.3	2289.3	1731.6	1948.4
6451_at	424.7	429.9	429.2	341.5	339.6	374.4	431.8	377.5	348.8	384.3	422.4
6452_at	4181.6	2988.9	4546.4	3765.8	4242.5	4814.2	4449.9	4786.9	4119.3	3274.8	3241.6
6453_at	141.8	87	164.2	93.9	125	137.7	178.8	181.2	138.4	145.2	127.1
6454_g_at	1154.4	851.5	1229.7	946.5	1000	1090.4	1105.4	1144.3	1134.9	1131.3	1171.9
6455_s_at	1221.3	808.6	1556.1	992.5	898.9	1247.2	1356	1416.5	1225.7	1461.8	1233.6
6456_at	333	227.8	281.8	264.1	187.3	214.4	252.9	284.8	207.8	291.4	279.4
