ID_REF	GSM1356346	GSM1356347	GSM1356348	GSM1356331	GSM1356332	GSM1356333	GSM1356343	GSM1356344	GSM1356345	GSM1356325	GSM1356326	GSM1356327
1762934_at	2.6089	2.45676	2.56446	2.80266	2.7099	2.56037	2.79174	2.51701	2.46604	2.39424	2.58704	2.45964
1762935_s_at	9.2727	9.38565	9.4264	8.99608	9.06656	8.68147	9.64551	9.61139	9.55966	9.70753	9.76509	9.71095
1762936_s_at	10.2767	10.1479	10.2124	9.99249	9.91309	9.78061	10.6182	10.4849	10.5164	10.7323	10.6198	10.4258
1762937_at	3.95799	3.90535	3.81607	4.09979	3.96427	4.03779	3.99748	3.7606	3.70322	3.82768	4.15942	3.93368
1762938_at	3.06438	3.03593	2.9883	3.12328	3.06431	3.1104	2.985	3.08722	3.04758	3.01341	3.19647	3.33602
1762939_s_at	3.13396	3.1763	3.19973	3.31353	3.29189	3.23462	3.30184	3.11524	3.24055	3.28957	3.4753	3.49275
1762940_at	3.68396	3.83621	3.96386	3.46255	3.80354	3.76497	3.70334	3.76311	3.86801	3.75128	3.7808	3.86396
1762941_s_at	10.3807	10.5179	10.4956	10.4803	10.6994	10.2138	10.8959	10.7403	10.7355	10.8249	11.0595	10.9888
1762942_s_at	3.42191	3.46425	3.44214	3.55096	3.70315	3.47633	3.66263	3.74625	3.78063	3.86865	4.04034	3.98698
1762943_at	6.58125	6.62982	6.42906	6.39442	6.5904	6.55768	6.38322	6.67113	6.50959	6.47092	6.67149	6.70359
1762944_s_at	8.03722	8.05735	8.10459	8.64093	8.28981	8.35403	7.95334	7.66969	7.93427	7.97611	8.09039	8.08887
1762945_s_at	4.52345	4.74503	4.61884	4.37588	4.31617	4.16516	4.25162	4.45125	4.24642	4.19804	4.51602	4.87409
1762946_s_at	3.02842	3.4396	3.01216	3.40234	3.33131	3.3602	3.39932	3.28532	3.10863	3.40015	3.57095	3.68825
1762947_s_at	14.7853	14.7745	14.7399	14.1914	14.3028	14.3153	14.6816	14.6917	14.7705	14.4321	14.3453	14.3237
1762948_s_at	10.6727	10.6685	10.7623	11.0479	10.9779	10.7897	10.8594	10.8147	10.8333	10.8786	10.9855	10.8776
1762949_s_at	5.64404	5.55726	5.22729	5.68657	5.82226	5.54648	5.11324	5.26006	5.18105	5.4104	5.18759	4.74233
1762950_s_at	7.99035	8.04597	7.78193	9.56188	9.88413	8.70267	7.17005	6.84435	7.12253	7.25329	7.38125	7.16511
1762951_s_at	7.31942	7.14393	7.21572	8.28881	7.79377	7.59913	7.05748	7.32216	6.95602	7.50378	7.12232	7.41584
1762952_s_at	6.39439	6.27107	6.34797	5.4989	5.85557	6.03492	5.58333	5.97988	5.91311	5.74504	5.34027	5.32998
1762953_s_at	2.87516	2.96675	2.98339	2.81664	2.60079	2.97361	2.84762	2.40981	2.73866	2.57724	2.73866	2.9927
1762954_at	2.97186	2.83414	2.75936	3.10127	3.10127	2.95762	3.40342	3.1161	3.08539	2.97631	3.37988	3.22337
1762955_s_at	7.00618	6.71034	6.94038	6.61653	6.71798	6.61603	7.15835	7.29112	6.88582	7.32686	7.00242	7.10369
1762956_at	3.56071	3.39446	3.5077	3.32234	3.46461	3.42079	3.27701	3.30296	3.33045	3.08658	3.32316	3.34083
1762957_s_at	9.86964	10.1335	10.0713	10.7301	10.8244	9.92145	9.21774	9.25761	9.40258	9.31107	9.11534	8.90926
1762958_s_at	6.81987	6.80887	7.08841	7.59114	7.27724	7.42689	6.61373	6.6741	6.741	6.74339	6.37474	6.42628
1762959_s_at	8.9327	8.91427	8.88373	8.70482	9.12971	8.57882	9.97945	9.42468	9.58533	10.8369	10.545	10.2829
1762960_s_at	7.97202	7.92634	8.01078	8.21726	8.32399	8.19786	8.32312	8.26522	8.25209	8.34957	8.31532	8.34292
1762961_s_at	8.82397	9.34676	9.10553	10.3651	10.4343	8.5235	10.0308	9.5069	9.75597	10.5029	10.9078	10.781
1762962_s_at	10.7115	10.686	10.928	10.3813	10.7302	10.5387	10.7636	10.7113	10.7472	10.6471	10.9501	10.7331
1762963_s_at	6.35267	5.8528	6.31948	6.04629	6.21303	5.77392	6.29319	6.19648	6.30671	6.50452	6.20586	6.39591
1762964_s_at	12.496	12.553	12.487	12.0912	12.3366	12.2891	12.5412	12.8039	12.6561	12.7053	12.7518	12.6599
1762965_s_at	8.29689	8.48531	8.49889	7.9555	8.01703	7.86867	8.64142	8.32132	8.6911	7.56919	7.4315	7.61702
1762966_s_at	7.15363	7.19907	7.40212	7.55185	7.42937	7.38737	7.24214	7.28074	7.43489	7.702	7.52252	7.31934
1762967_x_at	5.27727	5.16234	4.97433	5.05951	4.8889	5.04254	5.42998	4.98535	4.83816	5.18979	5.49002	5.86287
1762968_s_at	7.40009	7.51468	7.52209	8.00646	7.92955	7.90915	7.37953	7.41283	7.63496	7.70137	7.34893	7.32273
1762969_s_at	8.58694	8.6813	8.5372	10.1735	9.92785	9.86526	8.49857	8.82159	8.48827	8.71371	8.77602	9.01038
1762970_s_at	8.97962	8.93808	8.98774	8.659	8.71694	8.72356	9.3131	9.06413	9.0834	9.26888	9.48612	9.4397
